"","prolific_id","phoneme","language","language_chosen","L1","mode"
"10419","Mariana","i","German","eng","Spanish","perception"
"10420","Mariana","o","German","eng","Spanish","perception"
"10421","Mariana","u","German","eng","Spanish","perception"
"10422","Mariana","o","German","eng","Spanish","perception"
"10423","Mariana","i","German","eng","Spanish","perception"
"10424","Mariana","schwa_a","German","eng","Spanish","perception"
"10425","Mariana","schwa_a","German","eng","Spanish","perception"
"10426","Mariana","u","German","eng","Spanish","perception"
"10427","Mariana","i","German","eng","Spanish","perception"
"10428","Mariana","schwa_a","German","eng","Spanish","perception"
"10429","Mariana","o","German","eng","Spanish","perception"
"10430","Mariana","o","German","span","Spanish","perception"
"10431","Mariana","u","German","span","Spanish","perception"
"10432","Mariana","i","German","eng","Spanish","perception"
"10433","Mariana","u","German","span","Spanish","perception"
"10434","Mariana","o","German","eng","Spanish","perception"
"10435","Mariana","schwa_a","German","span","Spanish","perception"
"10436","Mariana","i","German","eng","Spanish","perception"
"10437","Mariana","o","German","eng","Spanish","perception"
"10438","Mariana","u","German","span","Spanish","perception"
"10439","Mariana","i","German","eng","Spanish","perception"
"10440","Mariana","schwa_a","German","eng","Spanish","perception"
"10441","paola","i","German","span","Spanish","perception"
"10442","paola","o","German","eng","Spanish","perception"
"10443","paola","o","German","eng","Spanish","perception"
"10444","paola","schwa_a","German","eng","Spanish","perception"
"10445","paola","i","German","eng","Spanish","perception"
"10446","paola","u","German","eng","Spanish","perception"
"10447","paola","u","German","eng","Spanish","perception"
"10448","paola","schwa_a","German","eng","Spanish","perception"
"10449","paola","schwa_a","German","eng","Spanish","perception"
"10450","paola","o","German","eng","Spanish","perception"
"10451","paola","schwa_a","German","eng","Spanish","perception"
"10452","paola","o","German","eng","Spanish","perception"
"10453","paola","i","German","eng","Spanish","perception"
"10454","paola","u","German","eng","Spanish","perception"
"10455","paola","i","German","eng","Spanish","perception"
"10456","paola","u","German","eng","Spanish","perception"
"10457","paola","o","German","eng","Spanish","perception"
"10458","paola","u","German","eng","Spanish","perception"
"10459","paola","i","German","eng","Spanish","perception"
"10460","paola","u","German","eng","Spanish","perception"
"10461","paola","schwa_a","German","eng","Spanish","perception"
"10462","paola","schwa_a","German","eng","Spanish","perception"
"10463","paola","o","German","eng","Spanish","perception"
"10464","paola","i","German","eng","Spanish","perception"
"10465","paola","o","German","eng","Spanish","perception"
"10466","paola","u","German","eng","Spanish","perception"
"10467","paola","schwa_a","German","eng","Spanish","perception"
"10468","paola","o","German","eng","Spanish","perception"
"10469","paola","schwa_a","German","eng","Spanish","perception"
"10470","paola","i","German","eng","Spanish","perception"
"10471","paola","u","German","eng","Spanish","perception"
"10472","paola","i","German","eng","Spanish","perception"
"10473","paola","schwa_a","German","eng","Spanish","perception"
"10474","paola","o","German","eng","Spanish","perception"
"10475","paola","o","German","eng","Spanish","perception"
"10476","paola","schwa_a","German","eng","Spanish","perception"
"10477","paola","i","German","eng","Spanish","perception"
"10478","paola","u","German","eng","Spanish","perception"
"10479","paola","i","German","eng","Spanish","perception"
"10480","paola","u","German","eng","Spanish","perception"
"10481","5f15db42d62e996fdc5429d8","schwa_a","German","eng","Spanish","production"
"10482","5f15db42d62e996fdc5429d8","schwa_a","German","eng","Spanish","production"
"10483","5f15db42d62e996fdc5429d8","u","German","eng","Spanish","production"
"10484","5f15db42d62e996fdc5429d8","u","German","eng","Spanish","production"
"10485","5f15db42d62e996fdc5429d8","i","German","span","Spanish","production"
"10486","5f15db42d62e996fdc5429d8","i","German","span","Spanish","production"
"10487","5f15db42d62e996fdc5429d8","i","German","eng","Spanish","production"
"10488","5f15db42d62e996fdc5429d8","i","German","span","Spanish","production"
"10489","5f15db42d62e996fdc5429d8","i","German","span","Spanish","production"
"10490","5f15db42d62e996fdc5429d8","i","German","span","Spanish","production"
"10491","5f15db42d62e996fdc5429d8","u","German","eng","Spanish","production"
"10492","5f15db42d62e996fdc5429d8","u","German","span","Spanish","production"
"10493","5f15db42d62e996fdc5429d8","u","German","span","Spanish","production"
"10494","5f15db42d62e996fdc5429d8","u","German","eng","Spanish","production"
"10495","5f15db42d62e996fdc5429d8","o","German","span","Spanish","production"
"10496","5f15db42d62e996fdc5429d8","o","German","span","Spanish","production"
"10497","5f15db42d62e996fdc5429d8","u","French","span","Spanish","production"
"10498","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10499","5f15db42d62e996fdc5429d8","i","French","span","Spanish","production"
"10500","5f15db42d62e996fdc5429d8","i","French","span","Spanish","production"
"10501","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10502","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10503","5f15db42d62e996fdc5429d8","o","French","span","Spanish","production"
"10504","5f15db42d62e996fdc5429d8","o","French","eng","Spanish","production"
"10505","5f15db42d62e996fdc5429d8","u","French","span","Spanish","production"
"10506","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10507","5f15db42d62e996fdc5429d8","u","French","span","Spanish","production"
"10508","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10509","5f15db42d62e996fdc5429d8","o","French","span","Spanish","production"
"10510","5f15db42d62e996fdc5429d8","o","French","span","Spanish","production"
"10511","5f15db42d62e996fdc5429d8","i","French","span","Spanish","production"
"10512","5f15db42d62e996fdc5429d8","i","French","eng","Spanish","production"
"10513","5f15db42d62e996fdc5429d8","schwa_a","French","span","Spanish","production"
"10514","5f15db42d62e996fdc5429d8","schwa_a","French","eng","Spanish","production"
"10515","5f15db42d62e996fdc5429d8","o","French","span","Spanish","production"
"10516","5f15db42d62e996fdc5429d8","o","French","span","Spanish","production"
"10517","5f15db42d62e996fdc5429d8","u","French","span","Spanish","production"
"10518","5f15db42d62e996fdc5429d8","u","French","eng","Spanish","production"
"10519","5f15db42d62e996fdc5429d8","i","French","eng","Spanish","production"
"10520","5f15db42d62e996fdc5429d8","i","French","eng","Spanish","production"
"10521","5f15db42d62e996fdc5429d8","i","French","span","Spanish","production"
"10522","5f15db42d62e996fdc5429d8","i","French","eng","Spanish","production"
"10523","60b805f47d6292141781c36e","schwa_a","German","span","Spanish","production"
"10524","60b805f47d6292141781c36e","i","German","span","Spanish","production"
"10525","60b805f47d6292141781c36e","schwa_a","German","eng","Spanish","production"
"10526","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10527","60b805f47d6292141781c36e","schwa_a","German","span","Spanish","production"
"10528","60b805f47d6292141781c36e","schwa_a","German","span","Spanish","production"
"10529","60b805f47d6292141781c36e","o","German","eng","Spanish","production"
"10530","60b805f47d6292141781c36e","schwa_a","German","eng","Spanish","production"
"10531","60b805f47d6292141781c36e","i","German","span","Spanish","production"
"10532","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10533","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10534","60b805f47d6292141781c36e","o","German","span","Spanish","production"
"10535","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10536","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10537","60b805f47d6292141781c36e","schwa_a","German","eng","Spanish","production"
"10538","60b805f47d6292141781c36e","i","German","eng","Spanish","production"
"10539","60b805f47d6292141781c36e","o","German","span","Spanish","production"
"10540","60b805f47d6292141781c36e","i","German","span","Spanish","production"
"10541","60b805f47d6292141781c36e","u","German","span","Spanish","production"
"10542","60b805f47d6292141781c36e","u","French","span","Spanish","production"
"10543","60b805f47d6292141781c36e","schwa_a","French","eng","Spanish","production"
"10544","60b805f47d6292141781c36e","schwa_a","French","eng","Spanish","production"
"10545","60b805f47d6292141781c36e","u","French","eng","Spanish","production"
"10546","60b805f47d6292141781c36e","o","French","eng","Spanish","production"
"10547","60b805f47d6292141781c36e","i","French","span","Spanish","production"
"10548","60b805f47d6292141781c36e","schwa_a","French","span","Spanish","production"
"10549","60b805f47d6292141781c36e","u","French","eng","Spanish","production"
"10550","60b805f47d6292141781c36e","o","French","eng","Spanish","production"
"10551","60b805f47d6292141781c36e","o","French","eng","Spanish","production"
"10552","60b805f47d6292141781c36e","u","French","span","Spanish","production"
"10553","60b805f47d6292141781c36e","o","French","eng","Spanish","production"
"10554","60b805f47d6292141781c36e","schwa_a","French","span","Spanish","production"
"10555","60b805f47d6292141781c36e","schwa_a","French","eng","Spanish","production"
"10556","60b805f47d6292141781c36e","schwa_a","French","span","Spanish","production"
"10557","60b805f47d6292141781c36e","u","French","span","Spanish","production"
"10558","60b805f47d6292141781c36e","i","French","span","Spanish","production"
"10559","5ec2a21d6053200957b486f9","o","German","span","Spanish","production"
"10560","5ec2a21d6053200957b486f9","i","German","span","Spanish","production"
"10561","5ec2a21d6053200957b486f9","schwa_a","German","span","Spanish","production"
"10562","5ec2a21d6053200957b486f9","u","German","span","Spanish","production"
"10563","5ec2a21d6053200957b486f9","i","German","eng","Spanish","production"
"10564","5ec2a21d6053200957b486f9","o","German","span","Spanish","production"
"10565","5ec2a21d6053200957b486f9","schwa_a","German","span","Spanish","production"
"10566","5ec2a21d6053200957b486f9","o","German","eng","Spanish","production"
"10567","5ec2a21d6053200957b486f9","schwa_a","German","span","Spanish","production"
"10568","5ec2a21d6053200957b486f9","i","German","span","Spanish","production"
"10569","5ec2a21d6053200957b486f9","schwa_a","German","eng","Spanish","production"
"10570","5ec2a21d6053200957b486f9","u","German","eng","Spanish","production"
"10571","5ec2a21d6053200957b486f9","u","German","eng","Spanish","production"
"10572","5ec2a21d6053200957b486f9","u","German","eng","Spanish","production"
"10573","5ec2a21d6053200957b486f9","o","German","eng","Spanish","production"
"10574","5ec2a21d6053200957b486f9","schwa_a","German","eng","Spanish","production"
"10575","5ec2a21d6053200957b486f9","o","German","span","Spanish","production"
"10576","5ec2a21d6053200957b486f9","i","German","span","Spanish","production"
"10577","5ec2a21d6053200957b486f9","u","German","span","Spanish","production"
"10578","5ec2a21d6053200957b486f9","u","German","eng","Spanish","production"
"10579","5ec2a21d6053200957b486f9","schwa_a","German","span","Spanish","production"
"10580","5ec2a21d6053200957b486f9","schwa_a","French","eng","Spanish","production"
"10581","5ec2a21d6053200957b486f9","i","French","eng","Spanish","production"
"10582","5ec2a21d6053200957b486f9","o","French","eng","Spanish","production"
"10583","5ec2a21d6053200957b486f9","i","French","span","Spanish","production"
"10584","5ec2a21d6053200957b486f9","o","French","span","Spanish","production"
"10585","5ec2a21d6053200957b486f9","u","French","span","Spanish","production"
"10586","5ec2a21d6053200957b486f9","i","French","eng","Spanish","production"
"10587","5ec2a21d6053200957b486f9","u","French","eng","Spanish","production"
"10588","5ec2a21d6053200957b486f9","schwa_a","French","eng","Spanish","production"
"10589","5ec2a21d6053200957b486f9","o","French","span","Spanish","production"
"10590","5ec2a21d6053200957b486f9","o","French","span","Spanish","production"
"10591","5ec2a21d6053200957b486f9","schwa_a","French","eng","Spanish","production"
"10592","5ec2a21d6053200957b486f9","o","French","span","Spanish","production"
"10593","5ec2a21d6053200957b486f9","u","French","span","Spanish","production"
"10594","5ec2a21d6053200957b486f9","u","French","span","Spanish","production"
"10595","5ec2a21d6053200957b486f9","i","French","eng","Spanish","production"
"10596","5ec2a21d6053200957b486f9","schwa_a","French","eng","Spanish","production"
"10597","5ec2a21d6053200957b486f9","i","French","eng","Spanish","production"
"10598","5e9fdd5effe6a51855448d1b","u","French","span","Spanish","production"
"10599","5e9fdd5effe6a51855448d1b","schwa_a","French","eng","Spanish","production"
"10600","5e9fdd5effe6a51855448d1b","u","French","span","Spanish","production"
"10601","5e9fdd5effe6a51855448d1b","i","French","eng","Spanish","production"
"10602","5e9fdd5effe6a51855448d1b","schwa_a","French","span","Spanish","production"
"10603","5e9fdd5effe6a51855448d1b","schwa_a","French","eng","Spanish","production"
"10604","5e9fdd5effe6a51855448d1b","o","French","eng","Spanish","production"
"10605","5e9fdd5effe6a51855448d1b","o","French","span","Spanish","production"
"10606","5e9fdd5effe6a51855448d1b","u","French","span","Spanish","production"
"10607","5e9fdd5effe6a51855448d1b","i","French","span","Spanish","production"
"10608","5e9fdd5effe6a51855448d1b","schwa_a","French","eng","Spanish","production"
"10609","5e9fdd5effe6a51855448d1b","i","French","span","Spanish","production"
"10610","5e9fdd5effe6a51855448d1b","o","French","eng","Spanish","production"
"10611","5e9fdd5effe6a51855448d1b","o","French","eng","Spanish","production"
"10612","5e9fdd5effe6a51855448d1b","o","French","eng","Spanish","production"
"10613","5e9fdd5effe6a51855448d1b","u","French","span","Spanish","production"
"10614","5e9fdd5effe6a51855448d1b","schwa_a","French","eng","Spanish","production"
"10615","5e9fdd5effe6a51855448d1b","o","French","span","Spanish","production"
"10616","5e9fdd5effe6a51855448d1b","i","French","eng","Spanish","production"
"10617","5e9fdd5effe6a51855448d1b","i","French","span","Spanish","production"
"10618","5e9fdd5effe6a51855448d1b","o","German","span","Spanish","production"
"10619","5e9fdd5effe6a51855448d1b","schwa_a","German","eng","Spanish","production"
"10620","5e9fdd5effe6a51855448d1b","i","German","eng","Spanish","production"
"10621","5e9fdd5effe6a51855448d1b","i","German","eng","Spanish","production"
"10622","5e9fdd5effe6a51855448d1b","u","German","eng","Spanish","production"
"10623","5e9fdd5effe6a51855448d1b","o","German","eng","Spanish","production"
"10624","5e9fdd5effe6a51855448d1b","o","German","eng","Spanish","production"
"10625","5e9fdd5effe6a51855448d1b","u","German","span","Spanish","production"
"10626","5e9fdd5effe6a51855448d1b","schwa_a","German","span","Spanish","production"
"10627","5e9fdd5effe6a51855448d1b","o","German","span","Spanish","production"
"10628","5e9fdd5effe6a51855448d1b","u","German","eng","Spanish","production"
"10629","5e9fdd5effe6a51855448d1b","u","German","eng","Spanish","production"
"10630","5e9fdd5effe6a51855448d1b","schwa_a","German","eng","Spanish","production"
"10631","5e9fdd5effe6a51855448d1b","u","German","span","Spanish","production"
"10632","5e9fdd5effe6a51855448d1b","schwa_a","German","eng","Spanish","production"
"10633","5e9fdd5effe6a51855448d1b","i","German","eng","Spanish","production"
"10634","5e9fdd5effe6a51855448d1b","schwa_a","German","eng","Spanish","production"
"10635","5e9fdd5effe6a51855448d1b","i","German","eng","Spanish","production"
"10636","5e9fdd5effe6a51855448d1b","o","German","span","Spanish","production"
"10637","5e9fdd5effe6a51855448d1b","i","German","eng","Spanish","production"
"10638","5ab33d98580b990001730708","schwa_a","German","eng","Spanish","production"
"10639","5ab33d98580b990001730708","u","German","eng","Spanish","production"
"10640","5ab33d98580b990001730708","u","German","span","Spanish","production"
"10641","5ab33d98580b990001730708","i","German","eng","Spanish","production"
"10642","5ab33d98580b990001730708","o","German","span","Spanish","production"
"10643","5ab33d98580b990001730708","schwa_a","German","span","Spanish","production"
"10644","5ab33d98580b990001730708","i","German","eng","Spanish","production"
"10645","5ab33d98580b990001730708","i","German","eng","Spanish","production"
"10646","5ab33d98580b990001730708","o","German","eng","Spanish","production"
"10647","5ab33d98580b990001730708","o","German","eng","Spanish","production"
"10648","5ab33d98580b990001730708","i","German","eng","Spanish","production"
"10649","5ab33d98580b990001730708","o","German","span","Spanish","production"
"10650","5ab33d98580b990001730708","u","German","span","Spanish","production"
"10651","5ab33d98580b990001730708","schwa_a","German","eng","Spanish","production"
"10652","5ab33d98580b990001730708","o","German","eng","Spanish","production"
"10653","5ab33d98580b990001730708","o","German","eng","Spanish","production"
"10654","5ab33d98580b990001730708","schwa_a","German","eng","Spanish","production"
"10655","5ab33d98580b990001730708","i","German","span","Spanish","production"
"10656","5ab33d98580b990001730708","u","German","span","Spanish","production"
"10657","5ab33d98580b990001730708","u","German","eng","Spanish","production"
"10658","5ab33d98580b990001730708","schwa_a","German","eng","Spanish","production"
"10659","5ab33d98580b990001730708","schwa_a","German","span","Spanish","production"
"10660","5ab33d98580b990001730708","schwa_a","French","span","Spanish","production"
"10661","5ab33d98580b990001730708","u","French","span","Spanish","production"
"10662","5ab33d98580b990001730708","o","French","eng","Spanish","production"
"10663","5ab33d98580b990001730708","i","French","eng","Spanish","production"
"10664","5ab33d98580b990001730708","o","French","eng","Spanish","production"
"10665","5ab33d98580b990001730708","schwa_a","French","eng","Spanish","production"
"10666","5ab33d98580b990001730708","o","French","span","Spanish","production"
"10667","5ab33d98580b990001730708","o","French","eng","Spanish","production"
"10668","5ab33d98580b990001730708","u","French","eng","Spanish","production"
"10669","5ab33d98580b990001730708","o","French","span","Spanish","production"
"10670","5ab33d98580b990001730708","schwa_a","French","span","Spanish","production"
"10671","5ab33d98580b990001730708","u","French","span","Spanish","production"
"10672","5ab33d98580b990001730708","o","French","span","Spanish","production"
"10673","5ab33d98580b990001730708","schwa_a","French","eng","Spanish","production"
"10674","5ab33d98580b990001730708","schwa_a","French","eng","Spanish","production"
"10675","5ab33d98580b990001730708","u","French","span","Spanish","production"
"10676","5ab33d98580b990001730708","i","French","eng","Spanish","production"
"10677","5ab33d98580b990001730708","u","French","span","Spanish","production"
"10678","5ab33d98580b990001730708","i","French","span","Spanish","production"
"10679","5ab33d98580b990001730708","i","French","span","Spanish","production"
"10680","5ab33d98580b990001730708","i","French","span","Spanish","production"
"10681","5ab33d98580b990001730708","u","French","span","Spanish","production"
"10682","5ab33d98580b990001730708","schwa_a","French","eng","Spanish","production"
"10683","5f740f60b8a1e41acc020269","schwa_a","German","eng","Spanish","production"
"10684","5f740f60b8a1e41acc020269","o","German","eng","Spanish","production"
"10685","5f740f60b8a1e41acc020269","o","German","span","Spanish","production"
"10686","5f740f60b8a1e41acc020269","u","German","eng","Spanish","production"
"10687","5f740f60b8a1e41acc020269","schwa_a","German","span","Spanish","production"
"10688","5f740f60b8a1e41acc020269","u","German","eng","Spanish","production"
"10689","5f740f60b8a1e41acc020269","u","German","span","Spanish","production"
"10690","5f740f60b8a1e41acc020269","o","German","span","Spanish","production"
"10691","5f740f60b8a1e41acc020269","u","German","eng","Spanish","production"
"10692","5f740f60b8a1e41acc020269","u","German","eng","Spanish","production"
"10693","5f740f60b8a1e41acc020269","schwa_a","German","span","Spanish","production"
"10694","5f740f60b8a1e41acc020269","schwa_a","German","span","Spanish","production"
"10695","5f740f60b8a1e41acc020269","o","German","eng","Spanish","production"
"10696","5f740f60b8a1e41acc020269","i","German","eng","Spanish","production"
"10697","5f740f60b8a1e41acc020269","o","German","span","Spanish","production"
"10698","5f740f60b8a1e41acc020269","i","German","eng","Spanish","production"
"10699","5f740f60b8a1e41acc020269","i","German","eng","Spanish","production"
"10700","5f740f60b8a1e41acc020269","schwa_a","German","span","Spanish","production"
"10701","5f740f60b8a1e41acc020269","schwa_a","German","span","Spanish","production"
"10702","5f740f60b8a1e41acc020269","o","German","span","Spanish","production"
"10703","5f740f60b8a1e41acc020269","u","German","span","Spanish","production"
"10704","5f740f60b8a1e41acc020269","i","German","span","Spanish","production"
"10705","5f740f60b8a1e41acc020269","i","German","span","Spanish","production"
"10706","5f740f60b8a1e41acc020269","schwa_a","French","eng","Spanish","production"
"10707","5f740f60b8a1e41acc020269","i","French","span","Spanish","production"
"10708","5f740f60b8a1e41acc020269","o","French","span","Spanish","production"
"10709","5f740f60b8a1e41acc020269","u","French","eng","Spanish","production"
"10710","5f740f60b8a1e41acc020269","i","French","span","Spanish","production"
"10711","5f740f60b8a1e41acc020269","o","French","span","Spanish","production"
"10712","5f740f60b8a1e41acc020269","o","French","eng","Spanish","production"
"10713","5f740f60b8a1e41acc020269","o","French","span","Spanish","production"
"10714","5f740f60b8a1e41acc020269","schwa_a","French","span","Spanish","production"
"10715","5f740f60b8a1e41acc020269","u","French","span","Spanish","production"
"10716","5f740f60b8a1e41acc020269","schwa_a","French","span","Spanish","production"
"10717","5f740f60b8a1e41acc020269","u","French","span","Spanish","production"
"10718","5f740f60b8a1e41acc020269","schwa_a","French","eng","Spanish","production"
"10719","5f740f60b8a1e41acc020269","u","French","span","Spanish","production"
"10720","5f740f60b8a1e41acc020269","o","French","eng","Spanish","production"
"10721","5f740f60b8a1e41acc020269","i","French","eng","Spanish","production"
"10722","5f740f60b8a1e41acc020269","o","French","eng","Spanish","production"
"10723","5f740f60b8a1e41acc020269","i","French","eng","Spanish","production"
"10724","5f740f60b8a1e41acc020269","u","French","eng","Spanish","production"
"10725","5f740f60b8a1e41acc020269","i","French","span","Spanish","production"
"10726","5f740f60b8a1e41acc020269","i","French","eng","Spanish","production"
"10727","5f740f60b8a1e41acc020269","schwa_a","French","eng","Spanish","production"
"10728","5f740f60b8a1e41acc020269","schwa_a","French","eng","Spanish","production"
"10729","5f740f60b8a1e41acc020269","u","French","span","Spanish","production"
"10730","614413848bec31a0e770cc25","schwa_a","German","eng","Spanish","production"
"10731","614413848bec31a0e770cc25","schwa_a","German","span","Spanish","production"
"10732","614413848bec31a0e770cc25","i","German","span","Spanish","production"
"10733","614413848bec31a0e770cc25","o","German","span","Spanish","production"
"10734","614413848bec31a0e770cc25","o","German","eng","Spanish","production"
"10735","614413848bec31a0e770cc25","i","German","span","Spanish","production"
"10736","614413848bec31a0e770cc25","i","German","eng","Spanish","production"
"10737","614413848bec31a0e770cc25","u","German","span","Spanish","production"
"10738","614413848bec31a0e770cc25","u","German","eng","Spanish","production"
"10739","614413848bec31a0e770cc25","o","German","span","Spanish","production"
"10740","614413848bec31a0e770cc25","o","German","eng","Spanish","production"
"10741","614413848bec31a0e770cc25","i","German","eng","Spanish","production"
"10742","614413848bec31a0e770cc25","o","German","eng","Spanish","production"
"10743","614413848bec31a0e770cc25","i","German","eng","Spanish","production"
"10744","614413848bec31a0e770cc25","u","German","eng","Spanish","production"
"10745","614413848bec31a0e770cc25","u","German","eng","Spanish","production"
"10746","614413848bec31a0e770cc25","schwa_a","German","span","Spanish","production"
"10747","614413848bec31a0e770cc25","schwa_a","German","eng","Spanish","production"
"10748","614413848bec31a0e770cc25","o","German","eng","Spanish","production"
"10749","614413848bec31a0e770cc25","u","German","eng","Spanish","production"
"10750","614413848bec31a0e770cc25","u","German","eng","Spanish","production"
"10751","614413848bec31a0e770cc25","i","German","eng","Spanish","production"
"10752","614413848bec31a0e770cc25","schwa_a","German","eng","Spanish","production"
"10753","614413848bec31a0e770cc25","i","French","eng","Spanish","production"
"10754","614413848bec31a0e770cc25","i","French","span","Spanish","production"
"10755","614413848bec31a0e770cc25","i","French","span","Spanish","production"
"10756","614413848bec31a0e770cc25","u","French","span","Spanish","production"
"10757","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","production"
"10758","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","production"
"10759","614413848bec31a0e770cc25","o","French","eng","Spanish","production"
"10760","614413848bec31a0e770cc25","i","French","span","Spanish","production"
"10761","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","production"
"10762","614413848bec31a0e770cc25","o","French","eng","Spanish","production"
"10763","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","production"
"10764","614413848bec31a0e770cc25","u","French","span","Spanish","production"
"10765","614413848bec31a0e770cc25","i","French","span","Spanish","production"
"10766","614413848bec31a0e770cc25","u","French","eng","Spanish","production"
"10767","614413848bec31a0e770cc25","u","French","eng","Spanish","production"
"10768","614413848bec31a0e770cc25","u","French","span","Spanish","production"
"10769","614413848bec31a0e770cc25","o","French","eng","Spanish","production"
"10770","614413848bec31a0e770cc25","o","French","eng","Spanish","production"
"10771","614413848bec31a0e770cc25","u","French","span","Spanish","production"
"10772","614413848bec31a0e770cc25","o","French","span","Spanish","production"
"10773","614413848bec31a0e770cc25","o","French","span","Spanish","production"
"10774","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","production"
"10775","5f2f5ffc7144073520501a57","i","French","span","Spanish","production"
"10776","5f2f5ffc7144073520501a57","i","French","eng","Spanish","production"
"10777","5f2f5ffc7144073520501a57","u","French","span","Spanish","production"
"10778","5f2f5ffc7144073520501a57","i","French","eng","Spanish","production"
"10779","5f2f5ffc7144073520501a57","i","French","eng","Spanish","production"
"10780","5f2f5ffc7144073520501a57","o","French","eng","Spanish","production"
"10781","5f2f5ffc7144073520501a57","o","French","eng","Spanish","production"
"10782","5f2f5ffc7144073520501a57","schwa_a","French","span","Spanish","production"
"10783","5f2f5ffc7144073520501a57","schwa_a","French","eng","Spanish","production"
"10784","5f2f5ffc7144073520501a57","i","French","span","Spanish","production"
"10785","5f2f5ffc7144073520501a57","schwa_a","French","span","Spanish","production"
"10786","5f2f5ffc7144073520501a57","u","French","span","Spanish","production"
"10787","5f2f5ffc7144073520501a57","o","French","eng","Spanish","production"
"10788","5f2f5ffc7144073520501a57","schwa_a","French","span","Spanish","production"
"10789","5f2f5ffc7144073520501a57","schwa_a","French","span","Spanish","production"
"10790","5f2f5ffc7144073520501a57","u","French","eng","Spanish","production"
"10791","5f2f5ffc7144073520501a57","u","French","span","Spanish","production"
"10792","5f2f5ffc7144073520501a57","o","French","eng","Spanish","production"
"10793","5f2f5ffc7144073520501a57","schwa_a","French","span","Spanish","production"
"10794","5f2f5ffc7144073520501a57","u","French","span","Spanish","production"
"10795","5f2f5ffc7144073520501a57","i","French","eng","Spanish","production"
"10796","5f2f5ffc7144073520501a57","o","French","eng","Spanish","production"
"10797","5f2f5ffc7144073520501a57","schwa_a","German","eng","Spanish","production"
"10798","5f2f5ffc7144073520501a57","o","German","span","Spanish","production"
"10799","5f2f5ffc7144073520501a57","i","German","eng","Spanish","production"
"10800","5f2f5ffc7144073520501a57","i","German","span","Spanish","production"
"10801","5f2f5ffc7144073520501a57","i","German","span","Spanish","production"
"10802","5f2f5ffc7144073520501a57","u","German","span","Spanish","production"
"10803","5f2f5ffc7144073520501a57","schwa_a","German","eng","Spanish","production"
"10804","5f2f5ffc7144073520501a57","i","German","eng","Spanish","production"
"10805","5f2f5ffc7144073520501a57","schwa_a","German","span","Spanish","production"
"10806","5f2f5ffc7144073520501a57","o","German","eng","Spanish","production"
"10807","5f2f5ffc7144073520501a57","u","German","span","Spanish","production"
"10808","5f2f5ffc7144073520501a57","u","German","span","Spanish","production"
"10809","5f2f5ffc7144073520501a57","u","German","eng","Spanish","production"
"10810","5f2f5ffc7144073520501a57","u","German","span","Spanish","production"
"10811","5f2f5ffc7144073520501a57","schwa_a","German","eng","Spanish","production"
"10812","5f2f5ffc7144073520501a57","i","German","span","Spanish","production"
"10813","614215e5a85111f66a9abbfc","o","French","eng","Spanish","production"
"10814","614215e5a85111f66a9abbfc","i","French","eng","Spanish","production"
"10815","614215e5a85111f66a9abbfc","o","French","span","Spanish","production"
"10816","614215e5a85111f66a9abbfc","u","French","span","Spanish","production"
"10817","614215e5a85111f66a9abbfc","u","French","span","Spanish","production"
"10818","614215e5a85111f66a9abbfc","u","French","span","Spanish","production"
"10819","614215e5a85111f66a9abbfc","schwa_a","French","span","Spanish","production"
"10820","614215e5a85111f66a9abbfc","u","French","eng","Spanish","production"
"10821","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","production"
"10822","614215e5a85111f66a9abbfc","i","French","span","Spanish","production"
"10823","614215e5a85111f66a9abbfc","i","French","eng","Spanish","production"
"10824","614215e5a85111f66a9abbfc","u","French","eng","Spanish","production"
"10825","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","production"
"10826","614215e5a85111f66a9abbfc","o","French","span","Spanish","production"
"10827","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","production"
"10828","614215e5a85111f66a9abbfc","i","French","span","Spanish","production"
"10829","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","production"
"10830","614215e5a85111f66a9abbfc","i","French","span","Spanish","production"
"10831","614215e5a85111f66a9abbfc","o","French","span","Spanish","production"
"10832","614215e5a85111f66a9abbfc","o","German","eng","Spanish","production"
"10833","614215e5a85111f66a9abbfc","u","German","span","Spanish","production"
"10834","614215e5a85111f66a9abbfc","u","German","span","Spanish","production"
"10835","614215e5a85111f66a9abbfc","i","German","eng","Spanish","production"
