"","file_name_append","text","language","word","file_copy"
"984","493097_blockNr_1_taskNr_4_trialNr_23_french_recording","puf","french","p_u","493097"
"985","493097_blockNr_1_taskNr_6_trialNr_3_spanish_recording","puf","spanish","p_u","493097"
"986","493097_blockNr_1_taskNr_6_trialNr_5_spanish_recording","pif","spanish","p_i","493097"
"987","493097_blockNr_1_taskNr_6_trialNr_7_spanish_recording","puf","spanish","p_u","493097"
"988","493097_blockNr_1_taskNr_6_trialNr_10_spanish_recording","pif","spanish","p_i","493097"
"989","493097_blockNr_1_taskNr_6_trialNr_13_spanish_recording","paf","spanish","p_a","493097"
"990","493097_blockNr_1_taskNr_6_trialNr_15_spanish_recording","paf","spanish","p_a","493097"
"991","493097_blockNr_1_taskNr_6_trialNr_16_spanish_recording","pof","spanish","p_o","493097"
"992","493097_blockNr_1_taskNr_6_trialNr_17_spanish_recording","puf","spanish","p_u","493097"
"993","493097_blockNr_1_taskNr_6_trialNr_20_spanish_recording","pof","spanish","p_o","493097"
"994","493097_blockNr_1_taskNr_6_trialNr_21_spanish_recording","paf","spanish","p_a","493097"
"995","493097_blockNr_1_taskNr_6_trialNr_22_spanish_recording","pif","spanish","p_i","493097"
"996","493097_blockNr_1_taskNr_6_trialNr_23_spanish_recording","pof","spanish","p_o","493097"
"997","493097_blockNr_1_taskNr_7_trialNr_1_english_recording","peef","english","p_i","493097"
"998","493097_blockNr_1_taskNr_7_trialNr_5_english_recording","puff","english","p_schwa","493097"
"999","493097_blockNr_1_taskNr_7_trialNr_6_english_recording","poof","english","p_u","493097"
"1000","493097_blockNr_1_taskNr_7_trialNr_8_english_recording","puff","english","p_schwa","493097"
"1001","493097_blockNr_1_taskNr_7_trialNr_11_english_recording","poff","english","p_o","493097"
"1002","493097_blockNr_1_taskNr_7_trialNr_12_english_recording","poof","english","p_u","493097"
"1003","493097_blockNr_1_taskNr_7_trialNr_14_english_recording","poff","english","p_o","493097"
"1004","493097_blockNr_1_taskNr_7_trialNr_15_english_recording","peef","english","p_i","493097"
"1005","493097_blockNr_1_taskNr_7_trialNr_18_english_recording","puff","english","p_schwa","493097"
"1006","493097_blockNr_1_taskNr_7_trialNr_20_english_recording","poof","english","p_u","493097"
"1007","493097_blockNr_1_taskNr_7_trialNr_23_english_recording","poff","english","p_o","493097"
"1008","493097_blockNr_1_taskNr_7_trialNr_24_english_recording","peef","english","p_i","493097"
"1009","493151_blockNr_1_taskNr_3_trialNr_2_German_recording","pif","German","p_i","493151"
"1010","493151_blockNr_1_taskNr_3_trialNr_4_German_recording","puf","German","p_u","493151"
"1011","493151_blockNr_1_taskNr_3_trialNr_6_German_recording","pif","German","p_i","493151"
"1012","493151_blockNr_1_taskNr_3_trialNr_11_German_recording","pof","German","p_o","493151"
"1013","493151_blockNr_1_taskNr_3_trialNr_12_German_recording","puf","German","p_u","493151"
"1014","493151_blockNr_1_taskNr_3_trialNr_14_German_recording","pif","German","p_i","493151"
"1015","493151_blockNr_1_taskNr_3_trialNr_17_German_recording","paf","German","p_schwa","493151"
"1016","493151_blockNr_1_taskNr_3_trialNr_18_German_recording","paf","German","p_schwa","493151"
"1017","493151_blockNr_1_taskNr_3_trialNr_19_German_recording","puf","German","p_u","493151"
"1018","493151_blockNr_1_taskNr_3_trialNr_22_German_recording","pof","German","p_o","493151"
"1019","493151_blockNr_1_taskNr_3_trialNr_23_German_recording","pof","German","p_o","493151"
"1020","493151_blockNr_1_taskNr_3_trialNr_24_German_recording","paf","German","p_schwa","493151"
"1021","493151_blockNr_1_taskNr_4_trialNr_4_french_recording","paf","french","p_schwa","493151"
"1022","493151_blockNr_1_taskNr_4_trialNr_6_french_recording","pof","french","p_o","493151"
"1023","493151_blockNr_1_taskNr_4_trialNr_8_french_recording","pof","french","p_o","493151"
"1024","493151_blockNr_1_taskNr_4_trialNr_9_french_recording","paf","french","p_schwa","493151"
"1025","493151_blockNr_1_taskNr_4_trialNr_11_french_recording","puf","french","p_u","493151"
"1026","493151_blockNr_1_taskNr_4_trialNr_12_french_recording","paf","french","p_schwa","493151"
"1027","493151_blockNr_1_taskNr_4_trialNr_17_french_recording","pif","french","p_i","493151"
"1028","493151_blockNr_1_taskNr_4_trialNr_18_french_recording","puf","french","p_u","493151"
"1029","493151_blockNr_1_taskNr_4_trialNr_20_french_recording","pof","french","p_o","493151"
"1030","493151_blockNr_1_taskNr_4_trialNr_21_french_recording","pif","french","p_i","493151"
"1031","493151_blockNr_1_taskNr_4_trialNr_22_french_recording","pif","french","p_i","493151"
"1032","493151_blockNr_1_taskNr_4_trialNr_24_french_recording","puf","french","p_u","493151"
"1033","493151_blockNr_1_taskNr_6_trialNr_3_english_recording","poff","english","p_o","493151"
"1034","493151_blockNr_1_taskNr_6_trialNr_9_english_recording","poff","english","p_o","493151"
"1035","493151_blockNr_1_taskNr_6_trialNr_10_english_recording","puff","english","p_schwa","493151"
"1036","493151_blockNr_1_taskNr_6_trialNr_11_english_recording","peef","english","p_i","493151"
"1037","493151_blockNr_1_taskNr_6_trialNr_12_english_recording","poof","english","p_u","493151"
"1038","493151_blockNr_1_taskNr_6_trialNr_14_english_recording","poof","english","p_u","493151"
"1039","493151_blockNr_1_taskNr_6_trialNr_15_english_recording","peef","english","p_i","493151"
"1040","493151_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","493151"
"1041","493151_blockNr_1_taskNr_6_trialNr_20_english_recording","poff","english","p_o","493151"
"1042","493151_blockNr_1_taskNr_6_trialNr_21_english_recording","puff","english","p_schwa","493151"
"1043","493151_blockNr_1_taskNr_6_trialNr_22_english_recording","peef","english","p_i","493151"
"1044","493151_blockNr_1_taskNr_6_trialNr_24_english_recording","poof","english","p_u","493151"
"1045","493151_blockNr_1_taskNr_7_trialNr_2_spanish_recording","paf","spanish","p_a","493151"
"1046","493151_blockNr_1_taskNr_7_trialNr_3_spanish_recording","pof","spanish","p_o","493151"
"1047","493151_blockNr_1_taskNr_7_trialNr_4_spanish_recording","paf","spanish","p_a","493151"
"1048","493151_blockNr_1_taskNr_7_trialNr_5_spanish_recording","pif","spanish","p_i","493151"
"1049","493151_blockNr_1_taskNr_7_trialNr_9_spanish_recording","puf","spanish","p_u","493151"
"1050","493151_blockNr_1_taskNr_7_trialNr_12_spanish_recording","pif","spanish","p_i","493151"
"1051","493151_blockNr_1_taskNr_7_trialNr_14_spanish_recording","pof","spanish","p_o","493151"
"1052","493151_blockNr_1_taskNr_7_trialNr_17_spanish_recording","paf","spanish","p_a","493151"
"1053","493151_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pif","spanish","p_i","493151"
"1054","493151_blockNr_1_taskNr_7_trialNr_21_spanish_recording","puf","spanish","p_u","493151"
"1055","493151_blockNr_1_taskNr_7_trialNr_23_spanish_recording","pof","spanish","p_o","493151"
"1056","493151_blockNr_1_taskNr_7_trialNr_24_spanish_recording","puf","spanish","p_u","493151"
"1057","493215_blockNr_1_taskNr_3_trialNr_1_french_recording","pof","french","p_o","493215"
"1058","493215_blockNr_1_taskNr_3_trialNr_2_french_recording","puf","french","p_u","493215"
"1059","493215_blockNr_1_taskNr_3_trialNr_11_french_recording","paf","french","p_schwa","493215"
"1060","493215_blockNr_1_taskNr_3_trialNr_13_french_recording","puf","french","p_u","493215"
"1061","493215_blockNr_1_taskNr_3_trialNr_14_french_recording","pof","french","p_o","493215"
"1062","493215_blockNr_1_taskNr_3_trialNr_15_french_recording","paf","french","p_schwa","493215"
"1063","493215_blockNr_1_taskNr_3_trialNr_16_french_recording","pof","french","p_o","493215"
"1064","493215_blockNr_1_taskNr_3_trialNr_17_french_recording","paf","french","p_schwa","493215"
"1065","493215_blockNr_1_taskNr_3_trialNr_18_french_recording","pif","french","p_i","493215"
"1066","493215_blockNr_1_taskNr_3_trialNr_20_french_recording","pif","french","p_i","493215"
"1067","493215_blockNr_1_taskNr_3_trialNr_23_french_recording","puf","french","p_u","493215"
"1068","493215_blockNr_1_taskNr_3_trialNr_24_french_recording","pif","french","p_i","493215"
"1069","493215_blockNr_1_taskNr_4_trialNr_1_German_recording","pif","German","p_i","493215"
"1070","493215_blockNr_1_taskNr_4_trialNr_2_German_recording","puf","German","p_u","493215"
"1071","493215_blockNr_1_taskNr_4_trialNr_7_German_recording","pof","German","p_o","493215"
"1072","493215_blockNr_1_taskNr_4_trialNr_10_German_recording","puf","German","p_u","493215"
"1073","493215_blockNr_1_taskNr_4_trialNr_11_German_recording","pof","German","p_o","493215"
"1074","493215_blockNr_1_taskNr_4_trialNr_12_German_recording","pif","German","p_i","493215"
"1075","493215_blockNr_1_taskNr_4_trialNr_13_German_recording","pof","German","p_o","493215"
"1076","493215_blockNr_1_taskNr_4_trialNr_14_German_recording","pif","German","p_i","493215"
"1077","493215_blockNr_1_taskNr_4_trialNr_17_German_recording","puf","German","p_u","493215"
"1078","493215_blockNr_1_taskNr_4_trialNr_19_German_recording","paf","German","p_schwa","493215"
"1079","493215_blockNr_1_taskNr_4_trialNr_22_German_recording","paf","German","p_schwa","493215"
"1080","493215_blockNr_1_taskNr_4_trialNr_24_German_recording","paf","German","p_schwa","493215"
"1081","493215_blockNr_1_taskNr_6_trialNr_2_english_recording","poof","english","p_u","493215"
"1082","493215_blockNr_1_taskNr_6_trialNr_5_english_recording","poff","english","p_o","493215"
"1083","493215_blockNr_1_taskNr_6_trialNr_8_english_recording","puff","english","p_schwa","493215"
"1084","493215_blockNr_1_taskNr_6_trialNr_11_english_recording","puff","english","p_schwa","493215"
"1085","493215_blockNr_1_taskNr_6_trialNr_12_english_recording","poff","english","p_o","493215"
"1086","493215_blockNr_1_taskNr_6_trialNr_13_english_recording","peef","english","p_i","493215"
"1087","493215_blockNr_1_taskNr_6_trialNr_14_english_recording","poof","english","p_u","493215"
"1088","493215_blockNr_1_taskNr_6_trialNr_15_english_recording","puff","english","p_schwa","493215"
"1089","493215_blockNr_1_taskNr_6_trialNr_20_english_recording","peef","english","p_i","493215"
"1090","493215_blockNr_1_taskNr_6_trialNr_21_english_recording","poff","english","p_o","493215"
"1091","493215_blockNr_1_taskNr_6_trialNr_22_english_recording","poof","english","p_u","493215"
"1092","493215_blockNr_1_taskNr_6_trialNr_24_english_recording","peef","english","p_i","493215"
"1093","493215_blockNr_1_taskNr_7_trialNr_1_spanish_recording","pof","spanish","p_o","493215"
"1094","493215_blockNr_1_taskNr_7_trialNr_2_spanish_recording","puf","spanish","p_u","493215"
"1095","493215_blockNr_1_taskNr_7_trialNr_4_spanish_recording","pif","spanish","p_i","493215"
"1096","493215_blockNr_1_taskNr_7_trialNr_7_spanish_recording","pif","spanish","p_i","493215"
"1097","493215_blockNr_1_taskNr_7_trialNr_8_spanish_recording","paf","spanish","p_a","493215"
"1098","493215_blockNr_1_taskNr_7_trialNr_12_spanish_recording","pof","spanish","p_o","493215"
"1099","493215_blockNr_1_taskNr_7_trialNr_13_spanish_recording","pif","spanish","p_i","493215"
"1100","493215_blockNr_1_taskNr_7_trialNr_14_spanish_recording","paf","spanish","p_a","493215"
"1101","493215_blockNr_1_taskNr_7_trialNr_15_spanish_recording","puf","spanish","p_u","493215"
"1102","493215_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pof","spanish","p_o","493215"
"1103","493215_blockNr_1_taskNr_7_trialNr_20_spanish_recording","paf","spanish","p_a","493215"
"1104","493215_blockNr_1_taskNr_7_trialNr_22_spanish_recording","puf","spanish","p_u","493215"
"1105","493232_blockNr_1_taskNr_3_trialNr_3_french_recording","puf","french","p_u","493232"
"1106","493232_blockNr_1_taskNr_3_trialNr_4_french_recording","pof","french","p_o","493232"
"1107","493232_blockNr_1_taskNr_3_trialNr_6_french_recording","paf","french","p_schwa","493232"
"1108","493232_blockNr_1_taskNr_3_trialNr_7_french_recording","pif","french","p_i","493232"
"1109","493232_blockNr_1_taskNr_3_trialNr_8_french_recording","paf","french","p_schwa","493232"
"1110","493232_blockNr_1_taskNr_3_trialNr_9_french_recording","puf","french","p_u","493232"
"1111","493232_blockNr_1_taskNr_3_trialNr_14_french_recording","pif","french","p_i","493232"
"1112","493232_blockNr_1_taskNr_3_trialNr_15_french_recording","pof","french","p_o","493232"
"1113","493232_blockNr_1_taskNr_3_trialNr_16_french_recording","paf","french","p_schwa","493232"
"1114","493232_blockNr_1_taskNr_3_trialNr_17_french_recording","pif","french","p_i","493232"
"1115","493232_blockNr_1_taskNr_3_trialNr_20_french_recording","pof","french","p_o","493232"
"1116","493232_blockNr_1_taskNr_3_trialNr_21_french_recording","puf","french","p_u","493232"
"1117","493232_blockNr_1_taskNr_4_trialNr_1_German_recording","pof","German","p_o","493232"
"1118","493232_blockNr_1_taskNr_4_trialNr_4_German_recording","paf","German","p_schwa","493232"
"1119","493232_blockNr_1_taskNr_4_trialNr_5_German_recording","puf","German","p_u","493232"
"1120","493232_blockNr_1_taskNr_4_trialNr_6_German_recording","pif","German","p_i","493232"
"1121","493232_blockNr_1_taskNr_4_trialNr_8_German_recording","paf","German","p_schwa","493232"
"1122","493232_blockNr_1_taskNr_4_trialNr_11_German_recording","paf","German","p_schwa","493232"
"1123","493232_blockNr_1_taskNr_4_trialNr_13_German_recording","puf","German","p_u","493232"
"1124","493232_blockNr_1_taskNr_4_trialNr_17_German_recording","pif","German","p_i","493232"
"1125","493232_blockNr_1_taskNr_4_trialNr_19_German_recording","puf","German","p_u","493232"
"1126","493232_blockNr_1_taskNr_4_trialNr_20_German_recording","pif","German","p_i","493232"
"1127","493232_blockNr_1_taskNr_4_trialNr_21_German_recording","pof","German","p_o","493232"
"1128","493232_blockNr_1_taskNr_4_trialNr_23_German_recording","pof","German","p_o","493232"
"1129","493232_blockNr_1_taskNr_6_trialNr_2_spanish_recording","puf","spanish","p_u","493232"
"1130","493232_blockNr_1_taskNr_6_trialNr_3_spanish_recording","paf","spanish","p_a","493232"
"1131","493232_blockNr_1_taskNr_6_trialNr_7_spanish_recording","puf","spanish","p_u","493232"
"1132","493232_blockNr_1_taskNr_6_trialNr_8_spanish_recording","pif","spanish","p_i","493232"
"1133","493232_blockNr_1_taskNr_6_trialNr_10_spanish_recording","puf","spanish","p_u","493232"
"1134","493232_blockNr_1_taskNr_6_trialNr_11_spanish_recording","pof","spanish","p_o","493232"
"1135","493232_blockNr_1_taskNr_6_trialNr_12_spanish_recording","pif","spanish","p_i","493232"
"1136","493232_blockNr_1_taskNr_6_trialNr_14_spanish_recording","paf","spanish","p_a","493232"
"1137","493232_blockNr_1_taskNr_6_trialNr_16_spanish_recording","pof","spanish","p_o","493232"
"1138","493232_blockNr_1_taskNr_6_trialNr_18_spanish_recording","paf","spanish","p_a","493232"
"1139","493232_blockNr_1_taskNr_6_trialNr_20_spanish_recording","pif","spanish","p_i","493232"
"1140","493232_blockNr_1_taskNr_6_trialNr_24_spanish_recording","pof","spanish","p_o","493232"
"1141","493232_blockNr_1_taskNr_7_trialNr_2_english_recording","puff","english","p_schwa","493232"
"1142","493232_blockNr_1_taskNr_7_trialNr_3_english_recording","peef","english","p_i","493232"
"1143","493232_blockNr_1_taskNr_7_trialNr_4_english_recording","poof","english","p_u","493232"
"1144","493232_blockNr_1_taskNr_7_trialNr_6_english_recording","poff","english","p_o","493232"
"1145","493232_blockNr_1_taskNr_7_trialNr_9_english_recording","peef","english","p_i","493232"
"1146","493232_blockNr_1_taskNr_7_trialNr_10_english_recording","poof","english","p_u","493232"
"1147","493232_blockNr_1_taskNr_7_trialNr_11_english_recording","poff","english","p_o","493232"
"1148","493232_blockNr_1_taskNr_7_trialNr_12_english_recording","puff","english","p_schwa","493232"
"1149","493232_blockNr_1_taskNr_7_trialNr_13_english_recording","peef","english","p_i","493232"
"1150","493232_blockNr_1_taskNr_7_trialNr_14_english_recording","poof","english","p_u","493232"
"1151","493232_blockNr_1_taskNr_7_trialNr_17_english_recording","puff","english","p_schwa","493232"
"1152","493232_blockNr_1_taskNr_7_trialNr_19_english_recording","poff","english","p_o","493232"
"1153","493272_blockNr_1_taskNr_3_trialNr_7_french_recording","pof","french","p_o","493272"
"1154","493272_blockNr_1_taskNr_3_trialNr_9_french_recording","puf","french","p_u","493272"
"1155","493272_blockNr_1_taskNr_3_trialNr_10_french_recording","pof","french","p_o","493272"
"1156","493272_blockNr_1_taskNr_3_trialNr_11_french_recording","paf","french","p_schwa","493272"
"1157","493272_blockNr_1_taskNr_3_trialNr_15_french_recording","paf","french","p_schwa","493272"
"1158","493272_blockNr_1_taskNr_3_trialNr_16_french_recording","pof","french","p_o","493272"
"1159","493272_blockNr_1_taskNr_3_trialNr_17_french_recording","puf","french","p_u","493272"
"1160","493272_blockNr_1_taskNr_3_trialNr_18_french_recording","puf","french","p_u","493272"
"1161","493272_blockNr_1_taskNr_3_trialNr_20_french_recording","pif","french","p_i","493272"
