"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"1648",623.4,1738.03,"french","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1649",433.63,1132.17,"french","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1650",329.85,2542.82,"french","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1651",683.45,2669.12,"french","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1652",789.4,2233.42,"french","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1653",632.16,2809.68,"french","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1654",596.6,1922.22,"french","paf","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1655",612.44,1113.55,"German","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1656",450.24,2163.61,"German","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1657",485.55,970.51,"German","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1658",529.93,1438.89,"German","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1659",495.04,879.28,"German","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1660",362.09,2617.18,"German","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1661",478.34,897.63,"German","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1662",1174.04,1950.85,"German","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1663",408.36,2012.72,"German","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1664",418.66,2469.8,"German","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1665",893.16,1518.51,"German","paf","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1666",859.26,1495.83,"German","paf","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1667",890.63,1482.68,"German","paf","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1668",393.64,2453.57,"German","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1669",1488.59,2011.31,"German","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1670",659.76,2475.64,"German","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1671",1054.61,2136.42,"German","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1672",433.45,2113.77,"German","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1673",614.43,1836.8,"German","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1674",340.06,2483.34,"German","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1675",345.25,2457.48,"German","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1676",1148.27,2490.38,"German","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1677",504.32,936.14,"German","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1678",765.57,1071.83,"German","faf","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1679",516.54,1192.81,"english","fuff","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1680",453.34,2673.64,"english","peef","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1681",606.84,1277.58,"english","puff","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1682",650.64,1429.77,"english","poff","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1683",551.55,1584.96,"english","poof","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1684",688.15,1282.07,"english","fuff","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1685",809.03,1474.98,"english","foff","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1686",886.31,1422.32,"english","puff","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1687",635.07,1432.83,"english","foff","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1688",751.53,1069.01,"english","poff","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1689",483.5,1082.48,"english","foof","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1690",704.59,1293.31,"english","puff","500141","blockNr","1","p","schwa","5e483052a742a3000f7c15e8","English"
"1691",449.87,1382.66,"english","foof","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1692",390.72,2694.12,"english","feef","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1693",644.44,1420.69,"english","fuff","500141","blockNr","1","f","schwa","5e483052a742a3000f7c15e8","English"
"1694",1288.72,2239.06,"english","peef","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1695",457.23,1310.04,"english","poof","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1696",899.27,1392.5,"english","foff","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1697",418.05,2671.33,"english","feef","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1698",982.07,1256.93,"english","poff","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1699",389.5,2741.83,"english","feef","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1700",445.81,1443.18,"english","poof","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1701",643.38,1699.36,"english","foof","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1702",429.21,2823.42,"english","peef","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1703",936.15,1526.2,"spanish","paf","500141","blockNr","1","p","a","5e483052a742a3000f7c15e8","English"
"1704",494.71,1265.28,"spanish","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1705",498.7,1215.65,"spanish","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1706",951.57,1481.3,"spanish","faf","500141","blockNr","1","f","a","5e483052a742a3000f7c15e8","English"
"1707",446.84,1354.74,"spanish","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1708",400.87,2501.18,"spanish","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1709",948.91,1473.76,"spanish","paf","500141","blockNr","1","p","a","5e483052a742a3000f7c15e8","English"
"1710",382.39,2421.24,"spanish","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1711",547.02,1040.06,"spanish","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1712",409.12,2676.3,"spanish","pif","500141","blockNr","1","p","i","5e483052a742a3000f7c15e8","English"
"1713",425.83,1292.44,"spanish","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1714",952.42,1542.15,"spanish","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1715",915.61,1600.53,"spanish","faf","500141","blockNr","1","f","a","5e483052a742a3000f7c15e8","English"
"1716",584.73,1078.64,"spanish","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1717",545.69,2430.64,"spanish","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1718",574.19,1133.42,"spanish","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1719",557.24,1112.82,"spanish","fof","500141","blockNr","1","f","o","5e483052a742a3000f7c15e8","English"
"1720",1072.05,1500.32,"spanish","paf","500141","blockNr","1","p","a","5e483052a742a3000f7c15e8","English"
"1721",445.9,1016.55,"spanish","pof","500141","blockNr","1","p","o","5e483052a742a3000f7c15e8","English"
"1722",517.52,2584.16,"spanish","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1723",868.08,1485.78,"spanish","faf","500141","blockNr","1","f","a","5e483052a742a3000f7c15e8","English"
"1724",689.71,1817.02,"spanish","puf","500141","blockNr","1","p","u","5e483052a742a3000f7c15e8","English"
"1725",364.75,2470.13,"spanish","fif","500141","blockNr","1","f","i","5e483052a742a3000f7c15e8","English"
"1726",476.67,1405.89,"spanish","fuf","500141","blockNr","1","f","u","5e483052a742a3000f7c15e8","English"
"1727",468.45,1904.79,"french","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1728",391.01,2485.95,"french","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1729",705.28,1534.58,"french","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1730",459.37,2037.35,"french","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1731",619.64,1250.31,"french","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1732",627.96,1266.51,"french","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1733",648.35,1368.77,"french","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1734",665.17,1359.79,"french","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1735",397.95,2421.74,"french","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1736",590.41,1299.95,"french","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1737",553.27,1119.8,"french","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1738",448.41,1740.33,"french","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1739",655.8,1681.06,"french","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1740",469.63,1485.57,"french","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1741",676.2,1779.27,"french","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1742",721.81,1690.44,"french","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1743",640.69,1348.11,"french","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1744",456.92,2272.74,"french","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1745",364.91,2536.23,"french","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1746",431.22,1906.37,"french","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1747",421.61,2435.64,"french","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1748",432.6,2296.03,"french","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1749",430.5,2014.81,"french","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1750",644.61,1978.75,"french","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1751",428.22,1456.35,"German","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1752",544.36,926.77,"German","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1753",439.94,2616.28,"German","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1754",418.34,2044.32,"German","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1755",838.47,1428.1,"German","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1756",487.83,919.06,"German","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1757",422.84,1589.26,"German","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1758",418.26,2578.43,"German","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1759",513.95,897.73,"German","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1760",854.08,1277.47,"German","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1761",369.31,2110.14,"German","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1762",389.14,2526.45,"German","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1763",423,2057.37,"German","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1764",793,1360.41,"German","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1765",747.42,1296.21,"German","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1766",721.89,1319.02,"German","faf","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1767",435.1,2493.43,"German","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1768",625.29,1370.88,"German","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1769",735.92,1232.67,"German","paf","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1770",423.37,2559.69,"German","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1771",394.93,2671.63,"German","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1772",446.37,1846.2,"German","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1773",527.35,910.83,"German","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1774",519.92,953.88,"German","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1775",790.04,1217.62,"english","fuff","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1776",484.48,2410.12,"english","feef","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1777",745.8,1311.15,"english","foff","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1778",750,1026.65,"english","poff","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1779",453.06,2476.86,"english","feef","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1780",829.14,1253.5,"english","poff","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1781",835.14,1587.26,"english","puff","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1782",540.12,2114.56,"english","peef","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1783",880.29,1247.37,"english","puff","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1784",700.85,1008.46,"english","poff","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
"1785",480.5,1111.84,"english","poof","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1786",517.94,1062.17,"english","foof","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1787",755.55,1345.01,"english","fuff","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1788",788.15,1415.58,"english","puff","500151","blockNr","1","p","schwa","5bf08d054863520001b1e1dc","English"
"1789",505.81,2207.49,"english","peef","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1790",699.29,1080.9,"english","foff","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1791",753.24,1320,"english","fuff","500151","blockNr","1","f","schwa","5bf08d054863520001b1e1dc","English"
"1792",517.66,1209.04,"english","poof","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1793",652.49,1071.06,"english","foff","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1794",469.24,1379.75,"english","poof","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1795",474.76,1224.76,"english","foof","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1796",794.74,2265.05,"english","feef","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1797",522.97,1094.87,"english","foof","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1798",449.32,2492.36,"english","peef","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1799",714.63,1056.88,"spanish","fof","500151","blockNr","1","f","o","5bf08d054863520001b1e1dc","English"
"1800",514.06,1682.09,"spanish","fif","500151","blockNr","1","f","i","5bf08d054863520001b1e1dc","English"
"1801",676.28,1153.17,"spanish","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1802",713.16,1169.03,"spanish","puf","500151","blockNr","1","p","u","5bf08d054863520001b1e1dc","English"
"1803",700.5,1140.76,"spanish","fuf","500151","blockNr","1","f","u","5bf08d054863520001b1e1dc","English"
"1804",581.1,1793.52,"spanish","pif","500151","blockNr","1","p","i","5bf08d054863520001b1e1dc","English"
"1805",674.88,1114.87,"spanish","pof","500151","blockNr","1","p","o","5bf08d054863520001b1e1dc","English"
