"","f1e","f2e","language","text","file_name_append","consonant","phoneme"
"144",558.37,1543.01,"french","paf","509322_blockNr_1_taskNr_3_trialNr_10_french_recording","p","schwa"
"145",581.9,1526.73,"french","pof","509322_blockNr_1_taskNr_3_trialNr_11_french_recording","p","o"
"146",567.9,1611.08,"french","fof","509322_blockNr_1_taskNr_3_trialNr_12_french_recording","f","o"
"147",416.13,2007.58,"french","fuf","509322_blockNr_1_taskNr_3_trialNr_13_french_recording","f","u"
"148",437.31,2131.74,"french","puf","509322_blockNr_1_taskNr_3_trialNr_14_french_recording","p","u"
"149",277.68,1970.65,"french","pif","509322_blockNr_1_taskNr_3_trialNr_15_french_recording","p","i"
"150",558.11,1366.99,"french","pof","509322_blockNr_1_taskNr_3_trialNr_16_french_recording","p","o"
"151",572.31,1651.28,"french","paf","509322_blockNr_1_taskNr_3_trialNr_17_french_recording","p","schwa"
"152",582.46,1541.38,"french","faf","509322_blockNr_1_taskNr_3_trialNr_18_french_recording","f","schwa"
"153",579.14,1635.96,"french","faf","509322_blockNr_1_taskNr_3_trialNr_19_french_recording","f","schwa"
"154",413.88,1743.67,"french","fuf","509322_blockNr_1_taskNr_3_trialNr_1_french_recording","f","u"
"155",571.46,1406.24,"french","fof","509322_blockNr_1_taskNr_3_trialNr_20_french_recording","f","o"
"156",597.99,1644.82,"french","faf","509322_blockNr_1_taskNr_3_trialNr_21_french_recording","f","schwa"
"157",398.62,2492.34,"french","fif","509322_blockNr_1_taskNr_3_trialNr_22_french_recording","f","i"
"158",432.26,1887.93,"french","puf","509322_blockNr_1_taskNr_3_trialNr_23_french_recording","p","u"
"159",570.91,1412.27,"french","fof","509322_blockNr_1_taskNr_3_trialNr_24_french_recording","f","o"
"160",273.48,1766.76,"french","pif","509322_blockNr_1_taskNr_3_trialNr_2_french_recording","p","i"
"161",395.21,2361.15,"french","fif","509322_blockNr_1_taskNr_3_trialNr_3_french_recording","f","i"
"162",458.88,1564.99,"french","paf","509322_blockNr_1_taskNr_3_trialNr_4_french_recording","p","schwa"
"163",510.3,1327.72,"french","pof","509322_blockNr_1_taskNr_3_trialNr_5_french_recording","p","o"
"164",408.03,1831.5,"french","puf","509322_blockNr_1_taskNr_3_trialNr_6_french_recording","p","u"
"165",417.78,1966.14,"french","fuf","509322_blockNr_1_taskNr_3_trialNr_7_french_recording","f","u"
"166",318.91,1882.18,"french","pif","509322_blockNr_1_taskNr_3_trialNr_8_french_recording","p","i"
"167",284.78,2421.68,"french","fif","509322_blockNr_1_taskNr_3_trialNr_9_french_recording","f","i"
"168",341.99,2573.66,"German","pif","509322_blockNr_1_taskNr_4_trialNr_10_German_recording","p","i"
"169",339.29,2643.61,"German","fif","509322_blockNr_1_taskNr_4_trialNr_11_German_recording","f","i"
"170",736.62,1283.61,"German","paf","509322_blockNr_1_taskNr_4_trialNr_12_German_recording","p","schwa"
"171",385.71,1816.45,"German","fuf","509322_blockNr_1_taskNr_4_trialNr_13_German_recording","f","u"
"172",761.31,1287.96,"German","paf","509322_blockNr_1_taskNr_4_trialNr_14_German_recording","p","schwa"
"173",386.61,1802.24,"German","fuf","509322_blockNr_1_taskNr_4_trialNr_15_German_recording","f","u"
"174",758.31,1455.23,"German","paf","509322_blockNr_1_taskNr_4_trialNr_16_German_recording","p","schwa"
"175",316.36,2627.47,"German","fif","509322_blockNr_1_taskNr_4_trialNr_17_German_recording","f","i"
"176",575.18,989.94,"German","fof","509322_blockNr_1_taskNr_4_trialNr_18_German_recording","f","o"
"177",754.35,1463.55,"German","faf","509322_blockNr_1_taskNr_4_trialNr_19_German_recording","f","schwa"
"178",306.23,2607.48,"German","pif","509322_blockNr_1_taskNr_4_trialNr_1_German_recording","p","i"
"179",323.2,2609.48,"German","fif","509322_blockNr_1_taskNr_4_trialNr_20_German_recording","f","i"
"180",446.27,854.16,"German","pof","509322_blockNr_1_taskNr_4_trialNr_21_German_recording","p","o"
"181",436.02,885.14,"German","fof","509322_blockNr_1_taskNr_4_trialNr_22_German_recording","f","o"
"182",443.82,812.87,"German","pof","509322_blockNr_1_taskNr_4_trialNr_23_German_recording","p","o"
"183",330.02,1783.43,"German","puf","509322_blockNr_1_taskNr_4_trialNr_24_German_recording","p","u"
"184",366.3,1875.83,"German","puf","509322_blockNr_1_taskNr_4_trialNr_2_German_recording","p","u"
"185",446.2,869.4,"German","fof","509322_blockNr_1_taskNr_4_trialNr_3_German_recording","f","o"
"186",700.89,1191.33,"German","faf","509322_blockNr_1_taskNr_4_trialNr_4_German_recording","f","schwa"
"187",533.94,828.08,"German","pof","509322_blockNr_1_taskNr_4_trialNr_5_German_recording","p","o"
"188",352.01,1966.33,"German","fuf","509322_blockNr_1_taskNr_4_trialNr_6_German_recording","f","u"
"189",332.13,1793.31,"German","puf","509322_blockNr_1_taskNr_4_trialNr_7_German_recording","p","u"
"190",321.15,2678.09,"German","pif","509322_blockNr_1_taskNr_4_trialNr_8_German_recording","p","i"
"191",730.03,1317.7,"German","faf","509322_blockNr_1_taskNr_4_trialNr_9_German_recording","f","schwa"
"192",396.1,1355.19,"english","poof","509322_blockNr_1_taskNr_6_trialNr_10_english_recording","p","u"
"193",713.72,1085.82,"english","poff","509322_blockNr_1_taskNr_6_trialNr_11_english_recording","p","o"
"194",451.41,2337.52,"english","peef","509322_blockNr_1_taskNr_6_trialNr_12_english_recording","p","i"
"195",691.96,1294.97,"english","puff","509322_blockNr_1_taskNr_6_trialNr_13_english_recording","p","schwa"
"196",401,1297.9,"english","poof","509322_blockNr_1_taskNr_6_trialNr_14_english_recording","p","u"
"197",386.51,2700.77,"english","peef","509322_blockNr_1_taskNr_6_trialNr_15_english_recording","p","i"
"198",357.37,2771.86,"english","feef","509322_blockNr_1_taskNr_6_trialNr_16_english_recording","f","i"
"199",393.06,1370.4,"english","foof","509322_blockNr_1_taskNr_6_trialNr_17_english_recording","f","u"
"200",733.17,1149.82,"english","poff","509322_blockNr_1_taskNr_6_trialNr_18_english_recording","p","o"
"201",678.26,1074.24,"english","foff","509322_blockNr_1_taskNr_6_trialNr_19_english_recording","f","o"
"202",597.78,1152.27,"english","fuff","509322_blockNr_1_taskNr_6_trialNr_1_english_recording","f","schwa"
"203",342.68,2811.64,"english","peef","509322_blockNr_1_taskNr_6_trialNr_20_english_recording","p","i"
"204",705.84,1222.99,"english","fuff","509322_blockNr_1_taskNr_6_trialNr_21_english_recording","f","schwa"
"205",705.01,1252.73,"english","puff","509322_blockNr_1_taskNr_6_trialNr_22_english_recording","p","schwa"
"206",350.59,2813.88,"english","feef","509322_blockNr_1_taskNr_6_trialNr_23_english_recording","f","i"
"207",349.29,2734.55,"english","feef","509322_blockNr_1_taskNr_6_trialNr_24_english_recording","f","i"
"208",702.34,1108.64,"english","poff","509322_blockNr_1_taskNr_6_trialNr_2_english_recording","p","o"
"209",713.5,1280.36,"english","puff","509322_blockNr_1_taskNr_6_trialNr_3_english_recording","p","schwa"
"210",710.99,1086.61,"english","foff","509322_blockNr_1_taskNr_6_trialNr_4_english_recording","f","o"
"211",400.09,1391.46,"english","foof","509322_blockNr_1_taskNr_6_trialNr_5_english_recording","f","u"
"212",411.11,1453.55,"english","poof","509322_blockNr_1_taskNr_6_trialNr_6_english_recording","p","u"
"213",711.65,1307.24,"english","fuff","509322_blockNr_1_taskNr_6_trialNr_7_english_recording","f","schwa"
"214",392.44,1286.94,"english","foof","509322_blockNr_1_taskNr_6_trialNr_8_english_recording","f","u"
"215",718.65,1080.85,"english","foff","509322_blockNr_1_taskNr_6_trialNr_9_english_recording","f","o"
"216",786.7,1425.17,"German","faf","509331_blockNr_1_taskNr_3_trialNr_10_German_recording","f","schwa"
"217",794.83,1280.51,"German","paf","509331_blockNr_1_taskNr_3_trialNr_11_German_recording","p","schwa"
"218",792.8,1390.92,"German","paf","509331_blockNr_1_taskNr_3_trialNr_12_German_recording","p","schwa"
"219",762.49,1418.18,"German","faf","509331_blockNr_1_taskNr_3_trialNr_13_German_recording","f","schwa"
"220",394.41,1730.75,"German","puf","509331_blockNr_1_taskNr_3_trialNr_14_German_recording","p","u"
"221",553.24,901.87,"German","pof","509331_blockNr_1_taskNr_3_trialNr_15_German_recording","p","o"
"222",1223.89,2600.33,"German","pif","509331_blockNr_1_taskNr_3_trialNr_16_German_recording","p","i"
"223",477.47,1523.19,"German","fuf","509331_blockNr_1_taskNr_3_trialNr_17_German_recording","f","u"
"224",536.56,896.85,"German","pof","509331_blockNr_1_taskNr_3_trialNr_18_German_recording","p","o"
"225",479.02,1275.15,"German","puf","509331_blockNr_1_taskNr_3_trialNr_19_German_recording","p","u"
"226",395.26,856.51,"German","fof","509331_blockNr_1_taskNr_3_trialNr_1_German_recording","f","o"
"227",888.35,2540.9,"German","pif","509331_blockNr_1_taskNr_3_trialNr_20_German_recording","p","i"
"228",466.55,2416.5,"German","fif","509331_blockNr_1_taskNr_3_trialNr_21_German_recording","f","i"
"229",469.9,1271.18,"German","fuf","509331_blockNr_1_taskNr_3_trialNr_22_German_recording","f","u"
"230",731.2,1507.36,"German","faf","509331_blockNr_1_taskNr_3_trialNr_23_German_recording","f","schwa"
"231",345.03,2537.51,"German","pif","509331_blockNr_1_taskNr_3_trialNr_24_German_recording","p","i"
"232",496.09,828.33,"German","pof","509331_blockNr_1_taskNr_3_trialNr_2_German_recording","p","o"
"233",439.93,817.34,"German","fof","509331_blockNr_1_taskNr_3_trialNr_3_German_recording","f","o"
"234",880.53,1391.54,"German","paf","509331_blockNr_1_taskNr_3_trialNr_4_German_recording","p","schwa"
"235",449.93,2579.41,"German","fif","509331_blockNr_1_taskNr_3_trialNr_5_German_recording","f","i"
"236",548.95,825.49,"German","fof","509331_blockNr_1_taskNr_3_trialNr_6_German_recording","f","o"
"237",760.86,2756.9,"German","fif","509331_blockNr_1_taskNr_3_trialNr_7_German_recording","f","i"
"238",375.07,1738.42,"German","fuf","509331_blockNr_1_taskNr_3_trialNr_8_German_recording","f","u"
"239",380.56,1418.1,"German","puf","509331_blockNr_1_taskNr_3_trialNr_9_German_recording","p","u"
"240",549.09,1403.05,"french","pof","509331_blockNr_1_taskNr_4_trialNr_10_french_recording","p","o"
"241",639.1,1601.51,"french","paf","509331_blockNr_1_taskNr_4_trialNr_11_french_recording","p","schwa"
"242",406.15,2329.58,"french","fif","509331_blockNr_1_taskNr_4_trialNr_12_french_recording","f","i"
"243",748.72,2531.65,"french","pif","509331_blockNr_1_taskNr_4_trialNr_13_french_recording","p","i"
"244",402.92,2609.88,"french","fif","509331_blockNr_1_taskNr_4_trialNr_14_french_recording","f","i"
"245",359.51,2086.01,"french","puf","509331_blockNr_1_taskNr_4_trialNr_15_french_recording","p","u"
"246",664.05,1750.42,"french","paf","509331_blockNr_1_taskNr_4_trialNr_16_french_recording","p","schwa"
"247",397.02,2368.03,"french","fif","509331_blockNr_1_taskNr_4_trialNr_17_french_recording","f","i"
"248",623.1,1586.12,"french","faf","509331_blockNr_1_taskNr_4_trialNr_18_french_recording","f","schwa"
"249",642.45,1667.29,"french","faf","509331_blockNr_1_taskNr_4_trialNr_19_french_recording","f","schwa"
"250",613.13,1327.99,"french","fof","509331_blockNr_1_taskNr_4_trialNr_1_french_recording","f","o"
"251",551.21,1284.93,"french","fof","509331_blockNr_1_taskNr_4_trialNr_20_french_recording","f","o"
"252",567.46,1320.23,"french","pof","509331_blockNr_1_taskNr_4_trialNr_21_french_recording","p","o"
"253",564.8,1263.88,"french","pof","509331_blockNr_1_taskNr_4_trialNr_22_french_recording","p","o"
"254",379.98,1780.86,"french","puf","509331_blockNr_1_taskNr_4_trialNr_23_french_recording","p","u"
"255",706.66,1743.71,"french","paf","509331_blockNr_1_taskNr_4_trialNr_24_french_recording","p","schwa"
"256",420.58,1712.46,"french","fuf","509331_blockNr_1_taskNr_4_trialNr_2_french_recording","f","u"
"257",425.99,1509.74,"french","fuf","509331_blockNr_1_taskNr_4_trialNr_3_french_recording","f","u"
"258",795.66,2049.21,"french","faf","509331_blockNr_1_taskNr_4_trialNr_4_french_recording","f","schwa"
"259",461.8,1812.4,"french","fuf","509331_blockNr_1_taskNr_4_trialNr_5_french_recording","f","u"
"260",696.9,2640.31,"french","pif","509331_blockNr_1_taskNr_4_trialNr_6_french_recording","p","i"
"261",732.23,2640.14,"french","pif","509331_blockNr_1_taskNr_4_trialNr_7_french_recording","p","i"
"262",499.74,1221.63,"french","fof","509331_blockNr_1_taskNr_4_trialNr_8_french_recording","f","o"
"263",384.24,1887.04,"french","puf","509331_blockNr_1_taskNr_4_trialNr_9_french_recording","p","u"
"264",350.95,2617.04,"english","feef","509331_blockNr_1_taskNr_6_trialNr_10_english_recording","f","i"
"265",778.18,1074.35,"english","foff","509331_blockNr_1_taskNr_6_trialNr_11_english_recording","f","o"
"266",421.76,1046.09,"english","foof","509331_blockNr_1_taskNr_6_trialNr_12_english_recording","f","u"
"267",775.84,1341.87,"english","puff","509331_blockNr_1_taskNr_6_trialNr_13_english_recording","p","schwa"
"268",460.52,1234.4,"english","poof","509331_blockNr_1_taskNr_6_trialNr_14_english_recording","p","u"
"269",655.48,2588.1,"english","feef","509331_blockNr_1_taskNr_6_trialNr_15_english_recording","f","i"
"270",790.52,1252.96,"english","foff","509331_blockNr_1_taskNr_6_trialNr_16_english_recording","f","o"
"271",478.83,1309.89,"english","foof","509331_blockNr_1_taskNr_6_trialNr_17_english_recording","f","u"
"272",430.56,2424.84,"english","peef","509331_blockNr_1_taskNr_6_trialNr_18_english_recording","p","i"
"273",761.86,1186.29,"english","poff","509331_blockNr_1_taskNr_6_trialNr_19_english_recording","p","o"
"274",773,1342.13,"english","puff","509331_blockNr_1_taskNr_6_trialNr_1_english_recording","p","schwa"
"275",744.61,1361.41,"english","fuff","509331_blockNr_1_taskNr_6_trialNr_20_english_recording","f","schwa"
"276",790.62,1243.98,"english","poff","509331_blockNr_1_taskNr_6_trialNr_21_english_recording","p","o"
"277",376.49,2549,"english","peef","509331_blockNr_1_taskNr_6_trialNr_22_english_recording","p","i"
"278",440.33,2684.02,"english","feef","509331_blockNr_1_taskNr_6_trialNr_23_english_recording","f","i"
"279",738.83,1301.59,"english","fuff","509331_blockNr_1_taskNr_6_trialNr_24_english_recording","f","schwa"
"280",727.07,1303.09,"english","fuff","509331_blockNr_1_taskNr_6_trialNr_2_english_recording","f","schwa"
"281",464.96,2556.02,"english","peef","509331_blockNr_1_taskNr_6_trialNr_3_english_recording","p","i"
"282",412.53,1133.3,"english","poof","509331_blockNr_1_taskNr_6_trialNr_4_english_recording","p","u"
"283",750.14,1125.57,"english","foff","509331_blockNr_1_taskNr_6_trialNr_5_english_recording","f","o"
"284",492.17,1016.42,"english","foof","509331_blockNr_1_taskNr_6_trialNr_6_english_recording","f","u"
"285",746.69,1361.33,"english","puff","509331_blockNr_1_taskNr_6_trialNr_7_english_recording","p","schwa"
"286",650.46,877.17,"english","poff","509331_blockNr_1_taskNr_6_trialNr_8_english_recording","p","o"
"287",497.1,1274.72,"english","poof","509331_blockNr_1_taskNr_6_trialNr_9_english_recording","p","u"
"288",419.4,1810.57,"German","puf","509341_blockNr_1_taskNr_3_trialNr_10_German_recording","p","u"
"289",441.57,922.99,"German","pof","509341_blockNr_1_taskNr_3_trialNr_11_German_recording","p","o"
"290",670.39,1269.88,"German","paf","509341_blockNr_1_taskNr_3_trialNr_12_German_recording","p","schwa"
"291",873.13,1488.39,"German","faf","509341_blockNr_1_taskNr_3_trialNr_13_German_recording","f","schwa"
"292",706.67,2631.7,"German","fif","509341_blockNr_1_taskNr_3_trialNr_14_German_recording","f","i"
"293",369.33,2598.5,"German","pif","509341_blockNr_1_taskNr_3_trialNr_15_German_recording","p","i"
"294",771.55,1443.23,"German","faf","509341_blockNr_1_taskNr_3_trialNr_16_German_recording","f","schwa"
"295",394.53,2395.17,"German","fif","509341_blockNr_1_taskNr_3_trialNr_17_German_recording","f","i"
"296",740.9,1427.91,"German","paf","509341_blockNr_1_taskNr_3_trialNr_18_German_recording","p","schwa"
"297",769.81,1449.1,"German","paf","509341_blockNr_1_taskNr_3_trialNr_19_German_recording","p","schwa"
"298",433.61,1120.16,"German","fof","509341_blockNr_1_taskNr_3_trialNr_1_German_recording","f","o"
"299",416.89,2593.18,"German","fif","509341_blockNr_1_taskNr_3_trialNr_20_German_recording","f","i"
"300",399.66,2679.07,"German","pif","509341_blockNr_1_taskNr_3_trialNr_21_German_recording","p","i"
"301",730.34,1340.84,"German","faf","509341_blockNr_1_taskNr_3_trialNr_22_German_recording","f","schwa"
"302",444.02,1764.41,"German","puf","509341_blockNr_1_taskNr_3_trialNr_23_German_recording","p","u"
"303",483.69,1426.09,"German","fof","509341_blockNr_1_taskNr_3_trialNr_24_German_recording","f","o"
"304",457,1114.95,"German","fof","509341_blockNr_1_taskNr_3_trialNr_2_German_recording","f","o"
"305",432.54,1898.27,"German","fuf","509341_blockNr_1_taskNr_3_trialNr_3_German_recording","f","u"
"306",419.95,1699.69,"German","puf","509341_blockNr_1_taskNr_3_trialNr_4_German_recording","p","u"
"307",397.31,2533.08,"German","pif","509341_blockNr_1_taskNr_3_trialNr_5_German_recording","p","i"
"308",434.95,1845.62,"German","fuf","509341_blockNr_1_taskNr_3_trialNr_6_German_recording","f","u"
"309",472.8,1055.12,"German","pof","509341_blockNr_1_taskNr_3_trialNr_7_German_recording","p","o"
"310",494.4,1211.46,"German","pof","509341_blockNr_1_taskNr_3_trialNr_8_German_recording","p","o"
"311",390.44,1908.57,"German","fuf","509341_blockNr_1_taskNr_3_trialNr_9_German_recording","f","u"
"312",637.03,1686.2,"french","faf","509341_blockNr_1_taskNr_4_trialNr_10_french_recording","f","schwa"
"313",473.17,2480.08,"french","fif","509341_blockNr_1_taskNr_4_trialNr_11_french_recording","f","i"
"314",588.63,1350.74,"french","fof","509341_blockNr_1_taskNr_4_trialNr_12_french_recording","f","o"
"315",471.34,1844.29,"french","pif","509341_blockNr_1_taskNr_4_trialNr_13_french_recording","p","i"
"316",474.98,1660.79,"french","fuf","509341_blockNr_1_taskNr_4_trialNr_14_french_recording","f","u"
"317",557.62,1368.3,"french","pof","509341_blockNr_1_taskNr_4_trialNr_15_french_recording","p","o"
"318",485.62,1594.54,"french","fuf","509341_blockNr_1_taskNr_4_trialNr_16_french_recording","f","u"
"319",567.65,1350.83,"french","fof","509341_blockNr_1_taskNr_4_trialNr_17_french_recording","f","o"
"320",601.14,1763.11,"french","faf","509341_blockNr_1_taskNr_4_trialNr_18_french_recording","f","schwa"
"321",401.33,2609.46,"french","pif","509341_blockNr_1_taskNr_4_trialNr_19_french_recording","p","i"
"322",669.61,1735.19,"french","paf","509341_blockNr_1_taskNr_4_trialNr_1_french_recording","p","schwa"
"323",506.33,2453.64,"french","fif","509341_blockNr_1_taskNr_4_trialNr_20_french_recording","f","i"
"324",613.6,1318.54,"french","fof","509341_blockNr_1_taskNr_4_trialNr_21_french_recording","f","o"
"325",572.73,1663.39,"french","paf","509341_blockNr_1_taskNr_4_trialNr_22_french_recording","p","schwa"
"326",455.97,1833.95,"french","fuf","509341_blockNr_1_taskNr_4_trialNr_23_french_recording","f","u"
"327",436.36,2551.42,"french","fif","509341_blockNr_1_taskNr_4_trialNr_24_french_recording","f","i"
"328",447.61,1756.82,"french","puf","509341_blockNr_1_taskNr_4_trialNr_2_french_recording","p","u"
"329",465.66,1793.7,"french","puf","509341_blockNr_1_taskNr_4_trialNr_3_french_recording","p","u"
"330",656.53,1531.01,"french","faf","509341_blockNr_1_taskNr_4_trialNr_4_french_recording","f","schwa"
"331",595.57,1376.33,"french","pof","509341_blockNr_1_taskNr_4_trialNr_5_french_recording","p","o"
"332",585.64,1725.69,"french","paf","509341_blockNr_1_taskNr_4_trialNr_6_french_recording","p","schwa"
"333",432.61,2557.88,"french","pif","509341_blockNr_1_taskNr_4_trialNr_7_french_recording","p","i"
"334",564.05,1273.43,"french","pof","509341_blockNr_1_taskNr_4_trialNr_8_french_recording","p","o"
"335",425.14,1866.6,"french","puf","509341_blockNr_1_taskNr_4_trialNr_9_french_recording","p","u"
"336",410.98,2431.51,"english","feef","509341_blockNr_1_taskNr_6_trialNr_10_english_recording","f","i"
"337",474.88,1354.06,"english","poof","509341_blockNr_1_taskNr_6_trialNr_11_english_recording","p","u"
"338",741.34,1248.65,"english","poff","509341_blockNr_1_taskNr_6_trialNr_12_english_recording","p","o"
"339",458.87,1335.26,"english","poof","509341_blockNr_1_taskNr_6_trialNr_13_english_recording","p","u"
"340",449.13,1431.56,"english","foof","509341_blockNr_1_taskNr_6_trialNr_14_english_recording","f","u"
"341",866.21,1595.41,"english","fuff","509341_blockNr_1_taskNr_6_trialNr_15_english_recording","f","schwa"
"342",473.22,1246.93,"english","foof","509341_blockNr_1_taskNr_6_trialNr_16_english_recording","f","u"
"343",433.74,2473.99,"english","peef","509341_blockNr_1_taskNr_6_trialNr_17_english_recording","p","i"
"344",712.22,1196.9,"english","foff","509341_blockNr_1_taskNr_6_trialNr_18_english_recording","f","o"
"345",440.35,2458.23,"english","feef","509341_blockNr_1_taskNr_6_trialNr_19_english_recording","f","i"
"346",764.69,2589.98,"english","peef","509341_blockNr_1_taskNr_6_trialNr_1_english_recording","p","i"
"347",443.37,1302.81,"english","foof","509341_blockNr_1_taskNr_6_trialNr_20_english_recording","f","u"
"348",686.65,1182.11,"english","foff","509341_blockNr_1_taskNr_6_trialNr_21_english_recording","f","o"
"349",684.29,1291.35,"english","fuff","509341_blockNr_1_taskNr_6_trialNr_22_english_recording","f","schwa"
"350",696.52,1204.81,"english","foff","509341_blockNr_1_taskNr_6_trialNr_23_english_recording","f","o"
"351",410.93,2553.03,"english","peef","509341_blockNr_1_taskNr_6_trialNr_24_english_recording","p","i"
"352",697.03,1160.98,"english","poff","509341_blockNr_1_taskNr_6_trialNr_2_english_recording","p","o"
"353",478.46,1404.64,"english","poof","509341_blockNr_1_taskNr_6_trialNr_3_english_recording","p","u"
"354",751.38,1389.13,"english","puff","509341_blockNr_1_taskNr_6_trialNr_4_english_recording","p","schwa"
"355",733.91,1396.43,"english","fuff","509341_blockNr_1_taskNr_6_trialNr_5_english_recording","f","schwa"
"356",763.53,1354.37,"english","puff","509341_blockNr_1_taskNr_6_trialNr_6_english_recording","p","schwa"
"357",421.37,2383.16,"english","feef","509341_blockNr_1_taskNr_6_trialNr_7_english_recording","f","i"
"358",625.49,1135.95,"english","poff","509341_blockNr_1_taskNr_6_trialNr_8_english_recording","p","o"
"359",662.13,1362,"english","puff","509341_blockNr_1_taskNr_6_trialNr_9_english_recording","p","schwa"
"360",884.71,1509.79,"German","paf","509344_blockNr_1_taskNr_3_trialNr_10_German_recording","p","schwa"
"361",547.47,1242.6,"German","pof","509344_blockNr_1_taskNr_3_trialNr_11_German_recording","p","o"
"362",489.34,1953.2,"German","puf","509344_blockNr_1_taskNr_3_trialNr_12_German_recording","p","u"
"363",913.38,1672.34,"German","paf","509344_blockNr_1_taskNr_3_trialNr_13_German_recording","p","schwa"
"364",549.95,1977.72,"German","puf","509344_blockNr_1_taskNr_3_trialNr_14_German_recording","p","u"
"365",881.32,1602.64,"German","faf","509344_blockNr_1_taskNr_3_trialNr_15_German_recording","f","schwa"
"366",462.63,1227.92,"German","pof","509344_blockNr_1_taskNr_3_trialNr_16_German_recording","p","o"
"367",617.09,1379.37,"German","pof","509344_blockNr_1_taskNr_3_trialNr_17_German_recording","p","o"
"368",958.12,1449.6,"German","paf","509344_blockNr_1_taskNr_3_trialNr_18_German_recording","p","schwa"
"369",561.09,2084.8,"German","fuf","509344_blockNr_1_taskNr_3_trialNr_19_German_recording","f","u"
"370",365.86,2865.22,"German","pif","509344_blockNr_1_taskNr_3_trialNr_1_German_recording","p","i"
"371",414.72,2357.3,"German","pif","509344_blockNr_1_taskNr_3_trialNr_20_German_recording","p","i"
"372",399.76,2431.54,"German","fif","509344_blockNr_1_taskNr_3_trialNr_21_German_recording","f","i"
"373",769.95,1356.21,"German","faf","509344_blockNr_1_taskNr_3_trialNr_22_German_recording","f","schwa"
"374",490.49,1388.68,"German","fof","509344_blockNr_1_taskNr_3_trialNr_23_German_recording","f","o"
"375",788.74,1299.76,"German","faf","509344_blockNr_1_taskNr_3_trialNr_24_German_recording","f","schwa"
"376",450.15,1285.38,"German","fof","509344_blockNr_1_taskNr_3_trialNr_2_German_recording","f","o"
"377",325.57,2287.74,"German","fuf","509344_blockNr_1_taskNr_3_trialNr_3_German_recording","f","u"
"378",411.43,2243.44,"German","puf","509344_blockNr_1_taskNr_3_trialNr_4_German_recording","p","u"
"379",357.9,2478.03,"German","fif","509344_blockNr_1_taskNr_3_trialNr_5_German_recording","f","i"
"380",398.78,2437.34,"German","pif","509344_blockNr_1_taskNr_3_trialNr_6_German_recording","p","i"
"381",383.23,2387.08,"German","fif","509344_blockNr_1_taskNr_3_trialNr_7_German_recording","f","i"
"382",453.06,1194.64,"German","fof","509344_blockNr_1_taskNr_3_trialNr_8_German_recording","f","o"
"383",424.42,2136.21,"German","fuf","509344_blockNr_1_taskNr_3_trialNr_9_German_recording","f","u"
"384",470.65,2268.57,"french","pif","509344_blockNr_1_taskNr_4_trialNr_10_french_recording","p","i"
"385",491.47,2064.63,"french","fuf","509344_blockNr_1_taskNr_4_trialNr_11_french_recording","f","u"
"386",655.37,2104.18,"french","paf","509344_blockNr_1_taskNr_4_trialNr_12_french_recording","p","schwa"
"387",665.53,1855.85,"french","fof","509344_blockNr_1_taskNr_4_trialNr_13_french_recording","f","o"
"388",413.29,2299.54,"french","puf","509344_blockNr_1_taskNr_4_trialNr_14_french_recording","p","u"
"389",472.26,2240.97,"french","puf","509344_blockNr_1_taskNr_4_trialNr_15_french_recording","p","u"
"390",448.43,2528.1,"french","fif","509344_blockNr_1_taskNr_4_trialNr_16_french_recording","f","i"
"391",517.28,2354.19,"french","pif","509344_blockNr_1_taskNr_4_trialNr_17_french_recording","p","i"
"392",330.14,2406.32,"french","pif","509344_blockNr_1_taskNr_4_trialNr_18_french_recording","p","i"
"393",459.12,2248.85,"french","fuf","509344_blockNr_1_taskNr_4_trialNr_19_french_recording","f","u"
"394",723.18,1846.17,"french","paf","509344_blockNr_1_taskNr_4_trialNr_1_french_recording","p","schwa"
"395",649.25,1618.18,"french","fof","509344_blockNr_1_taskNr_4_trialNr_20_french_recording","f","o"
"396",671.79,1854.81,"french","paf","509344_blockNr_1_taskNr_4_trialNr_21_french_recording","p","schwa"
"397",648.04,1718.98,"french","pof","509344_blockNr_1_taskNr_4_trialNr_22_french_recording","p","o"
"398",459.6,2201.93,"french","puf","509344_blockNr_1_taskNr_4_trialNr_23_french_recording","p","u"
"399",645.7,1810.87,"french","faf","509344_blockNr_1_taskNr_4_trialNr_24_french_recording","f","schwa"
"400",386.75,2393.94,"french","fif","509344_blockNr_1_taskNr_4_trialNr_2_french_recording","f","i"
"401",730.72,1865.47,"french","faf","509344_blockNr_1_taskNr_4_trialNr_3_french_recording","f","schwa"
"402",635.87,1622.09,"french","pof","509344_blockNr_1_taskNr_4_trialNr_4_french_recording","p","o"
"403",698.23,1744.24,"french","faf","509344_blockNr_1_taskNr_4_trialNr_5_french_recording","f","schwa"
"404",470.37,2411.79,"french","fif","509344_blockNr_1_taskNr_4_trialNr_6_french_recording","f","i"
"405",468.03,2285.14,"french","fuf","509344_blockNr_1_taskNr_4_trialNr_7_french_recording","f","u"
"406",639.28,1635.65,"french","fof","509344_blockNr_1_taskNr_4_trialNr_8_french_recording","f","o"
"407",636.75,1647.6,"french","pof","509344_blockNr_1_taskNr_4_trialNr_9_french_recording","p","o"
"408",363.26,2705.61,"english","peef","509344_blockNr_1_taskNr_6_trialNr_10_english_recording","p","i"
