"","X","f1e","f2e","language","participant","text","group","consonant","phoneme","prolific_id","l2_ao","l2_aoa","l2_prof_production","l2_prof_perception"
"17038",16654,345.46,2378.77,"french",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17039",16655,658.02,2381.45,"french",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17040",16656,443.15,1526.94,"french",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17041",16657,645.88,2334.11,"french",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17042",16658,751.16,1179.76,"french",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17043",16659,710.79,1198.07,"french",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17044",16660,633.05,1655.74,"french",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17045",16661,389.28,1302.81,"french",516761,"puf","L1 Spanish monolingual","p","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17046",16662,429.98,2336.23,"french",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17047",16663,449.41,1528.71,"french",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17048",16664,690.18,1144.45,"french",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17049",16665,697.08,1488.29,"french",516761,"faf","L1 Spanish monolingual","f","schwa","5eb0cb5afb9e2418da928edb","12","13",5,6
"17050",16666,676.47,1192.61,"french",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17051",16667,687.8,1112.04,"french",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17052",16668,432.29,2378.24,"french",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17053",16669,643.61,1211.17,"french",516761,"paf","L1 Spanish monolingual","p","schwa","5eb0cb5afb9e2418da928edb","12","13",5,6
"17054",16670,626.64,1475.38,"french",516761,"faf","L1 Spanish monolingual","f","schwa","5eb0cb5afb9e2418da928edb","12","13",5,6
"17055",16671,733.87,1739.33,"french",516761,"paf","L1 Spanish monolingual","p","schwa","5eb0cb5afb9e2418da928edb","12","13",5,6
"17056",16672,340.07,2465.31,"french",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17057",16673,746.81,1150.19,"french",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17058",16674,449.11,1442.21,"french",516761,"puf","L1 Spanish monolingual","p","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17059",16675,623.01,1018.11,"spanish",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17060",16676,846.43,1331.02,"spanish",516761,"faf","L1 Spanish monolingual","f","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17061",16677,785.91,1192.18,"spanish",516761,"paf","L1 Spanish monolingual","p","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17062",16678,423.88,947.47,"spanish",516761,"puf","L1 Spanish monolingual","p","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17063",16679,897.38,1392.77,"spanish",516761,"paf","L1 Spanish monolingual","p","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17064",16680,852.09,1356.46,"spanish",516761,"faf","L1 Spanish monolingual","f","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17065",16681,431.39,2279.05,"spanish",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17066",16682,486.42,1028.53,"spanish",516761,"puf","L1 Spanish monolingual","p","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17067",16683,625.19,1126.16,"spanish",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17068",16684,495.68,2255,"spanish",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17069",16685,458.4,2481.31,"spanish",516761,"pif","L1 Spanish monolingual","p","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17070",16686,757.92,1194.15,"spanish",516761,"paf","L1 Spanish monolingual","p","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17071",16687,645.83,996.77,"spanish",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17072",16688,468.2,1087.56,"spanish",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17073",16689,415.26,1015.03,"spanish",516761,"puf","L1 Spanish monolingual","p","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17074",16690,386.66,2389.73,"spanish",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17075",16691,481.43,992.05,"spanish",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17076",16692,554.45,1019.27,"spanish",516761,"fof","L1 Spanish monolingual","f","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17077",16693,690.05,1069.53,"spanish",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17078",16694,445.81,1049.94,"spanish",516761,"fuf","L1 Spanish monolingual","f","u","5eb0cb5afb9e2418da928edb","12","13",5,6
"17079",16695,777.8,1258.16,"spanish",516761,"faf","L1 Spanish monolingual","f","a","5eb0cb5afb9e2418da928edb","12","13",5,6
"17080",16696,397.77,2381.54,"spanish",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17081",16697,566.26,1031.06,"spanish",516761,"pof","L1 Spanish monolingual","p","o","5eb0cb5afb9e2418da928edb","12","13",5,6
"17082",16698,401.28,2375.94,"spanish",516761,"fif","L1 Spanish monolingual","f","i","5eb0cb5afb9e2418da928edb","12","13",5,6
"17083",16699,563.75,1364.4,"french",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17084",16700,355.6,1768.26,"french",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17085",16701,541.71,1672.23,"french",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17086",16702,319.74,2214.46,"french",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17087",16703,551.96,1330.27,"french",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17088",16704,557.69,1581.53,"french",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17089",16705,535.07,1599.93,"french",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17090",16706,531.74,1345.43,"french",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17091",16707,612.26,1473.88,"french",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17092",16708,363.72,1737.68,"french",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17093",16709,536.13,2096.62,"french",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17094",16710,370.19,1821.1,"french",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17095",16711,569.88,1625.09,"french",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17096",16712,343.26,1725.12,"french",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17097",16713,325.84,2249.3,"french",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17098",16714,582.45,1356.39,"french",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17099",16715,589.38,1479.09,"french",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17100",16716,540.05,1073.8,"french",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17101",16717,544.32,1489.14,"french",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17102",16718,890.45,2437.24,"french",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17103",16719,563.34,1604.38,"french",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17104",16720,917.73,2296.51,"french",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17105",16721,627.85,2299.69,"french",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17106",16722,625.88,1923.88,"french",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17107",16723,360.68,1481.84,"German",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17108",16724,631.2,1326.67,"German",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17109",16725,548.44,974.36,"German",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17110",16726,369.21,1681.17,"German",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17111",16727,696.17,1213.21,"German",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17112",16728,341.61,1751.64,"German",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17113",16729,473.63,903.11,"German",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17114",16730,526.42,971.85,"German",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17115",16731,354.31,2058.47,"German",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17116",16732,853.91,2357.52,"German",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17117",16733,751.58,1261.01,"German",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17118",16734,670.91,2287.2,"German",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17119",16735,352.16,1669.74,"German",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17120",16736,672.12,1314.87,"German",516762,"paf","L1 Spanish monolingual","p","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17121",16737,483.71,968.39,"German",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17122",16738,553.24,2354.47,"German",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17123",16739,674.45,1245.37,"German",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17124",16740,578.39,2297.56,"German",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17125",16741,536.62,922.47,"German",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17126",16742,300.99,1759.57,"German",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17127",16743,595.67,1336.04,"German",516762,"faf","L1 Spanish monolingual","f","schwa","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17128",16744,1044.72,2400.76,"German",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17129",16745,459.39,1262.47,"German",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17130",16746,940.15,1595.69,"German",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17131",16747,874.62,1805.09,"spanish",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17132",16748,577.6,1400.03,"spanish",516762,"paf","L1 Spanish monolingual","p","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17133",16749,518.25,1023.11,"spanish",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17134",16750,685.65,1456.81,"spanish",516762,"paf","L1 Spanish monolingual","p","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17135",16751,341.88,2084.26,"spanish",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17136",16752,359.06,2277.58,"spanish",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17137",16753,535.12,865.91,"spanish",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17138",16754,294.6,2216.25,"spanish",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17139",16755,1818.2,2424.34,"spanish",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17140",16756,360.23,760.35,"spanish",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17141",16757,504.27,822.15,"spanish",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17142",16758,396.69,1174.2,"spanish",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17143",16759,294.62,2131.95,"spanish",516762,"pif","L1 Spanish monolingual","p","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17144",16760,515.15,953.51,"spanish",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17145",16761,314.12,2018.1,"spanish",516762,"fif","L1 Spanish monolingual","f","i","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17146",16762,516.23,1267.09,"spanish",516762,"faf","L1 Spanish monolingual","f","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17147",16763,580.19,1301.52,"spanish",516762,"faf","L1 Spanish monolingual","f","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17148",16764,776.34,1472.48,"spanish",516762,"paf","L1 Spanish monolingual","p","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17149",16765,793.81,1770.24,"spanish",516762,"puf","L1 Spanish monolingual","p","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17150",16766,802.29,1658.34,"spanish",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17151",16767,639.04,1439.92,"spanish",516762,"fof","L1 Spanish monolingual","f","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17152",16768,658.21,1736.63,"spanish",516762,"fuf","L1 Spanish monolingual","f","u","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17153",16769,599.08,1205.04,"spanish",516762,"pof","L1 Spanish monolingual","p","o","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17154",16770,755.64,1371.31,"spanish",516762,"faf","L1 Spanish monolingual","f","a","602825b9e6f7593201d8c61b",NA,NA,NA,NA
"17155",16771,577.78,2095.48,"french",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17156",16772,266.8,2152.98,"french",516763,"fif","L1 Spanish monolingual","f","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17157",16773,300.54,1056.29,"french",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17158",16774,294.48,1041.44,"french",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17159",16775,397.04,1633.44,"french",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17160",16776,294.67,2092.89,"french",516763,"fif","L1 Spanish monolingual","f","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17161",16777,445.54,953.62,"french",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17162",16778,303.22,1109.56,"french",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17163",16779,855.45,2022.97,"french",516763,"fof","L1 Spanish monolingual","f","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17164",16780,410.79,1193.78,"french",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17165",16781,449.99,1900.96,"french",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17166",16782,468.53,1293.59,"french",516763,"fof","L1 Spanish monolingual","f","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17167",16783,574.06,2221.55,"french",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17168",16784,376.92,1617.49,"french",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17169",16785,313.91,1077.98,"french",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17170",16786,503.24,1846.45,"french",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17171",16787,443.43,1906.55,"french",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17172",16788,675.98,2297.42,"french",516763,"fif","L1 Spanish monolingual","f","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17173",16789,527.05,1254.91,"french",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17174",16790,389.25,1813.78,"french",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17175",16791,437.12,1742.5,"french",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17176",16792,447.97,2079.62,"french",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17177",16793,518.23,1369.91,"french",516763,"fof","L1 Spanish monolingual","f","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17178",16794,296.21,2197.88,"french",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17179",16795,334.83,867.71,"German",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17180",16796,318.96,1153.48,"German",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17181",16797,274.66,2168.58,"German",516763,"fif","L1 Spanish monolingual","f","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17182",16798,482.69,1589.8,"German",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17183",16799,658.96,1299.94,"German",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17184",16800,532.17,1187.28,"German",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17185",16801,569.6,2236.3,"German",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17186",16802,311.83,880.92,"German",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17187",16803,302.79,1532.05,"German",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17188",16804,642.5,2420.88,"German",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17189",16805,751.59,2246.75,"German",516763,"fif","L1 Spanish monolingual","f","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17190",16806,611.28,1207.96,"German",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17191",16807,641.8,2302.95,"German",516763,"pif","L1 Spanish monolingual","p","i","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17192",16808,554.61,1251,"German",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17193",16809,322.22,1083.09,"German",516763,"pof","L1 Spanish monolingual","p","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17194",16810,493.83,1461.68,"German",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17195",16811,330.46,1296.14,"German",516763,"puf","L1 Spanish monolingual","p","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17196",16812,388.72,836.57,"German",516763,"fof","L1 Spanish monolingual","f","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17197",16813,336.96,811.53,"German",516763,"fof","L1 Spanish monolingual","f","o","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17198",16814,294.63,1468.36,"German",516763,"fuf","L1 Spanish monolingual","f","u","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17199",16815,589.29,1187.98,"German",516763,"faf","L1 Spanish monolingual","f","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
"17200",16816,610.17,1230.24,"German",516763,"paf","L1 Spanish monolingual","p","schwa","613a4bd6e4259b64db005489",NA,NA,NA,NA
