"","X","participant","stim","word","language","stim_language","rating","phoneme","frame","language_num"
"244",244,"5dc483cf74939e34e55c3619","stim/peuf_f.wav","fool","eng","french",2.279565972,"y","bilabial",1
"245",245,"5dc483cf74939e34e55c3619","stim/fof_f.wav","fun","eng","french",2.356284722,"o","fricative",1
"246",246,"5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun","eng","french",2.393489583,"schwa","fricative",1
"247",247,"5dc483cf74939e34e55c3619","stim/pof_f.wav","fun","eng","french",3.337986111,"o","bilabial",1
"248",248,"5dc483cf74939e34e55c3619","stim/feuf_f.wav","fool","eng","french",3.150173611,"y","fricative",1
"249",249,"5dc483cf74939e34e55c3619","stim/pif_f.wav","fin","span","french",3.422743056,"i","bilabial",0
"250",250,"5dc483cf74939e34e55c3619","stim/fof_f.wav","fun","eng","french",3.077690972,"o","fricative",1
"251",251,"5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun","eng","french",2.854479167,"schwa","fricative",1
"252",252,"5dc483cf74939e34e55c3619","stim/peuf_f.wav","fool","eng","french",2.2565625,"y","bilabial",1
"253",253,"5dc483cf74939e34e55c3619","stim/fif_f.wav","fin","span","french",2.809236111,"i","fricative",0
"254",254,"5dc483cf74939e34e55c3619","stim/pof_f.wav","fought","eng","french",1.91453125,"o","bilabial",1
"255",255,"5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun","eng","french",2.650399306,"schwa","bilabial",1
"256",256,"5dc483cf74939e34e55c3619","stim/feuf_f.wav","fool","eng","french",2.372777778,"y","fricative",1
"257",257,"5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun","eng","french",2.712135417,"schwa","fricative",1
"258",258,"5dc483cf74939e34e55c3619","stim/pif_f.wav","fin","span","french",2.996979167,"i","bilabial",0
"259",259,"5dc483cf74939e34e55c3619","stim/fof_f.wav","fun","eng","french",2.064131944,"o","fricative",1
"260",260,"5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun","eng","french",2.704375,"schwa","bilabial",1
"261",261,"5dc483cf74939e34e55c3619","stim/pof_f.wav","fun","eng","french",3.227465278,"o","bilabial",1
"262",262,"5dc483cf74939e34e55c3619","stim/fif_f.wav","feel","eng","french",3.416041667,"i","fricative",1
"263",263,"5dc483cf74939e34e55c3619","stim/feuf_f.wav","fun","eng","french",2.059722222,"y","fricative",1
"264",264,"5dc483cf74939e34e55c3619","stim/peuf_f.wav","fun","eng","french",2.420989583,"y","bilabial",1
"265",265,"5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","su","span","french",2.189861111,"schwa","fricative",0
"266",266,"5dc483cf74939e34e55c3619","stim/pif_f.wav","feel","eng","french",2.917621528,"i","bilabial",1
"267",267,"5dc483cf74939e34e55c3619","stim/fif_f.wav","feel","eng","french",3.2125,"i","fricative",1
"268",268,"5dc483cf74939e34e55c3619","stim/feuf_f.wav","su","span","french",3.2125,"y","fricative",0
"269",269,"5dc483cf74939e34e55c3619","stim/peuf_f.wav","su","span","french",3.2125,"y","bilabial",0
"270",270,"5dc483cf74939e34e55c3619","stim/pof_f.wav","fun","eng","french",3.278402778,"o","bilabial",1
"271",271,"5dc483cf74939e34e55c3619","stim/fof_f.wav","fun","eng","french",3.513628472,"o","fricative",1
"272",272,"5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun","eng","french",3.549704861,"schwa","bilabial",1
"273",273,"5dc483cf74939e34e55c3619","stim/p_schwa_f.wav","fun","eng","french",3.549704861,"schwa","bilabial",1
"274",274,"5dc483cf74939e34e55c3619","stim/feuf_f.wav","fool","eng","french",3.251597222,"y","fricative",1
"275",275,"5dc483cf74939e34e55c3619","stim/peuf_f.wav","fool","eng","french",2.516041667,"y","bilabial",1
"276",276,"5dc483cf74939e34e55c3619","stim/fof_f.wav","fun","eng","french",3.093541667,"o","fricative",1
"277",277,"5dc483cf74939e34e55c3619","stim/pof_f.wav","fun","eng","french",3.521579861,"o","bilabial",1
"278",278,"5dc483cf74939e34e55c3619","stim/f_schwa_f.wav","fun","eng","french",3.554322917,"schwa","fricative",1
"279",279,"5dc483cf74939e34e55c3619","stim/pif_f.wav","fin","span","french",2.314913194,"i","bilabial",0
"280",280,"5dc483cf74939e34e55c3619","stim/fif_f.wav","fin","span","french",2.317204861,"i","fricative",0
"281",281,"5ddc07391e42a9000b2622be","stim/fif_f.wav","fin","span","french",4.052139388,"i","fricative",0
"282",282,"5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","fun","eng","french",1.042520279,"schwa","bilabial",1
"283",283,"5ddc07391e42a9000b2622be","stim/pof_f.wav","fun","eng","french",4.921227268,"o","bilabial",1
"284",284,"5ddc07391e42a9000b2622be","stim/peuf_f.wav","su","span","french",2.977850065,"y","bilabial",0
"285",285,"5ddc07391e42a9000b2622be","stim/pif_f.wav","fin","span","french",4.993651286,"i","bilabial",0
"286",286,"5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","fin","span","french",1.026426043,"schwa","fricative",0
"287",287,"5ddc07391e42a9000b2622be","stim/fof_f.wav","fun","eng","french",4.015927891,"o","fricative",1
"288",288,"5ddc07391e42a9000b2622be","stim/feuf_f.wav","fool","eng","french",2.985897482,"y","fricative",1
"289",289,"5ddc07391e42a9000b2622be","stim/feuf_f.wav","su","span","french",3.038203471,"y","fricative",0
"290",290,"5ddc07391e42a9000b2622be","stim/fif_f.wav","fin","span","french",4.04811585,"i","fricative",0
"291",291,"5ddc07391e42a9000b2622be","stim/pif_f.wav","fin","span","french",4.056162925,"i","bilabial",0
"292",292,"5ddc07391e42a9000b2622be","stim/fof_f.wav","fun","eng","french",4.997674824,"o","fricative",1
"293",293,"5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel","eng","french",1.066661675,"schwa","fricative",1
"294",294,"5ddc07391e42a9000b2622be","stim/pof_f.wav","fun","eng","french",4.941344956,"o","bilabial",1
"295",295,"5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel","eng","french",1.074708751,"schwa","bilabial",1
"296",296,"5ddc07391e42a9000b2622be","stim/peuf_f.wav","su","span","french",4.036045237,"y","bilabial",0
"297",297,"5ddc07391e42a9000b2622be","stim/feuf_f.wav","su","span","french",3.018085783,"y","fricative",0
"298",298,"5ddc07391e42a9000b2622be","stim/fof_f.wav","fun","eng","french",3.987762445,"o","fricative",1
"299",299,"5ddc07391e42a9000b2622be","stim/fif_f.wav","fin","span","french",4.076280614,"i","fricative",0
"300",300,"5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel","eng","french",1.062637967,"schwa","fricative",1
"301",301,"5ddc07391e42a9000b2622be","stim/pif_f.wav","fin","span","french",4.993651286,"i","bilabial",0
"302",302,"5ddc07391e42a9000b2622be","stim/peuf_f.wav","su","span","french",2.977850065,"y","bilabial",0
"303",303,"5ddc07391e42a9000b2622be","stim/pof_f.wav","fun","eng","french",4.905133117,"o","bilabial",1
"304",304,"5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel","eng","french",1.062637967,"schwa","bilabial",1
"305",305,"5ddc07391e42a9000b2622be","stim/fof_f.wav","fun","eng","french",4.981580674,"o","fricative",1
"306",306,"5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel","eng","french",1.00630827,"schwa","bilabial",1
"307",307,"5ddc07391e42a9000b2622be","stim/peuf_f.wav","su","span","french",3.967644757,"y","bilabial",0
"308",308,"5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel","eng","french",1.026426043,"schwa","fricative",1
"309",309,"5ddc07391e42a9000b2622be","stim/pif_f.wav","fin","span","french",4.852826787,"i","bilabial",0
"310",310,"5ddc07391e42a9000b2622be","stim/pof_f.wav","fun","eng","french",4.945368494,"o","bilabial",1
"311",311,"5ddc07391e42a9000b2622be","stim/fif_f.wav","fin","span","french",4.965486182,"i","fricative",0
"312",312,"5ddc07391e42a9000b2622be","stim/feuf_f.wav","su","span","french",3.975691832,"y","fricative",0
"313",313,"5ddc07391e42a9000b2622be","stim/fif_f.wav","fin","span","french",4.97353394,"i","fricative",0
"314",314,"5ddc07391e42a9000b2622be","stim/f_schwa_f.wav","feel","eng","french",1.002284732,"schwa","fricative",1
"315",315,"5ddc07391e42a9000b2622be","stim/pof_f.wav","fun","eng","french",4.953415569,"o","bilabial",1
"316",316,"5ddc07391e42a9000b2622be","stim/pif_f.wav","fin","span","french",4.953415569,"i","bilabial",0
"317",317,"5ddc07391e42a9000b2622be","stim/peuf_f.wav","su","span","french",3.026132858,"y","bilabial",0
"318",318,"5ddc07391e42a9000b2622be","stim/p_schwa_f.wav","feel","eng","french",1.038496827,"schwa","bilabial",1
"319",319,"5ddc07391e42a9000b2622be","stim/fof_f.wav","fun","eng","french",4.064210001,"o","fricative",1
"320",320,"5ddc07391e42a9000b2622be","stim/feuf_f.wav","su","span","french",4.015927891,"y","fricative",0
"321",321,"5e169361afb8b0c69c239371","stim/feuf_f.wav","su","span","french",3.551852078,"y","fricative",0
"322",322,"5e169361afb8b0c69c239371","stim/pif_f.wav","feel","eng","french",3.785185411,"i","bilabial",1
"323",323,"5e169361afb8b0c69c239371","stim/peuf_f.wav","fool","eng","french",3.518518745,"y","bilabial",1
"324",324,"5e169361afb8b0c69c239371","stim/pof_f.wav","fun","eng","french",2.866666667,"o","bilabial",1
"325",325,"5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun","eng","french",3.03703715,"schwa","bilabial",1
"326",326,"5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun","eng","french",3.066666667,"schwa","fricative",1
"327",327,"5e169361afb8b0c69c239371","stim/fof_f.wav","fun","eng","french",3,"o","fricative",1
"328",328,"5e169361afb8b0c69c239371","stim/fif_f.wav","feel","eng","french",3.529629856,"i","fricative",1
"329",329,"5e169361afb8b0c69c239371","stim/fof_f.wav","fun","eng","french",3.040740967,"o","fricative",1
"330",330,"5e169361afb8b0c69c239371","stim/pof_f.wav","fun","eng","french",2.988888889,"o","bilabial",1
"331",331,"5e169361afb8b0c69c239371","stim/fif_f.wav","feel","eng","french",3.985185411,"i","fricative",1
"332",332,"5e169361afb8b0c69c239371","stim/feuf_f.wav","fun","eng","french",2.933333333,"y","fricative",1
"333",333,"5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun","eng","french",3.029629856,"schwa","fricative",1
"334",334,"5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun","eng","french",3.611111111,"schwa","bilabial",1
"335",335,"5e169361afb8b0c69c239371","stim/pif_f.wav","fin","span","french",3.666666667,"i","bilabial",0
"336",336,"5e169361afb8b0c69c239371","stim/peuf_f.wav","fool","eng","french",3.507407633,"y","bilabial",1
"337",337,"5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun","eng","french",3.418518745,"schwa","fricative",1
"338",338,"5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun","eng","french",3.240740967,"schwa","bilabial",1
"339",339,"5e169361afb8b0c69c239371","stim/pof_f.wav","fun","eng","french",2.929629856,"o","bilabial",1
"340",340,"5e169361afb8b0c69c239371","stim/feuf_f.wav","su","span","french",2.855555556,"y","fricative",0
"341",341,"5e169361afb8b0c69c239371","stim/fof_f.wav","fun","eng","french",3.218518745,"o","fricative",1
"342",342,"5e169361afb8b0c69c239371","stim/peuf_f.wav","fool","eng","french",3.418518745,"y","bilabial",1
"343",343,"5e169361afb8b0c69c239371","stim/pif_f.wav","feel","eng","french",4.03703715,"i","bilabial",1
"344",344,"5e169361afb8b0c69c239371","stim/fif_f.wav","feel","eng","french",4.044444444,"i","fricative",1
"345",345,"5e169361afb8b0c69c239371","stim/fof_f.wav","fun","eng","french",3.2,"o","fricative",1
"346",346,"5e169361afb8b0c69c239371","stim/pof_f.wav","fun","eng","french",3.196296522,"o","bilabial",1
"347",347,"5e169361afb8b0c69c239371","stim/fif_f.wav","feel","eng","french",4.029629856,"i","fricative",1
"348",348,"5e169361afb8b0c69c239371","stim/peuf_f.wav","fool","eng","french",3.066666667,"y","bilabial",1
"349",349,"5e169361afb8b0c69c239371","stim/feuf_f.wav","fool","eng","french",3.092592706,"y","fricative",1
"350",350,"5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun","eng","french",3.033333333,"schwa","fricative",1
"351",351,"5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun","eng","french",3.070370483,"schwa","bilabial",1
"352",352,"5e169361afb8b0c69c239371","stim/pif_f.wav","feel","eng","french",3.988888889,"i","bilabial",1
"353",353,"5e169361afb8b0c69c239371","stim/pof_f.wav","fun","eng","french",3.044444444,"o","bilabial",1
"354",354,"5e169361afb8b0c69c239371","stim/f_schwa_f.wav","fun","eng","french",3.33703715,"schwa","fricative",1
"355",355,"5e169361afb8b0c69c239371","stim/fif_f.wav","feel","eng","french",4.044444444,"i","fricative",1
"356",356,"5e169361afb8b0c69c239371","stim/p_schwa_f.wav","fun","eng","french",3.040740967,"schwa","bilabial",1
"357",357,"5e169361afb8b0c69c239371","stim/feuf_f.wav","fool","eng","french",2.955555556,"y","fricative",1
"358",358,"5e169361afb8b0c69c239371","stim/peuf_f.wav","fool","eng","french",2.970370483,"y","bilabial",1
"359",359,"5e169361afb8b0c69c239371","stim/pif_f.wav","feel","eng","french",4.018518745,"i","bilabial",1
"360",360,"5e169361afb8b0c69c239371","stim/fof_f.wav","fun","eng","french",2.940740967,"o","fricative",1
"361",361,"5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin","span","french",2.505208333,"i","fricative",0
"362",362,"5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fun","eng","french",2.494791667,"o","fricative",1
"363",363,"5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","son","span","french",2.005208333,"schwa","fricative",0
"364",364,"5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","fin","span","french",2.270833333,"y","bilabial",0
"365",365,"5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought","eng","french",2.203125,"o","bilabial",1
"366",366,"5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin","span","french",2.1875,"i","bilabial",0
"367",367,"5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought","eng","french",2,"y","fricative",1
"368",368,"5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","son","span","french",1.526041667,"schwa","bilabial",0
"369",369,"5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fool","eng","french",1.520833333,"y","fricative",1
"370",370,"5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su","span","french",1.489583333,"y","bilabial",0
"371",371,"5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought","eng","french",1.46875,"schwa","fricative",1
"372",372,"5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought","eng","french",1.46875,"o","fricative",1
"373",373,"5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fool","eng","french",1.46875,"schwa","bilabial",1
"374",374,"5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought","eng","french",1.458333333,"o","bilabial",1
"375",375,"5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin","span","french",2.260416667,"i","bilabial",0
"376",376,"5e27868c5cbbcc0b3599574b","stim/fif_f.wav","feel","eng","french",2.276041667,"i","fricative",1
"377",377,"5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su","span","french",2.270833333,"y","bilabial",0
"378",378,"5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought","eng","french",2.015625,"schwa","bilabial",1
"379",379,"5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought","eng","french",1.994791667,"o","fricative",1
"380",380,"5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought","eng","french",1.989583333,"y","fricative",1
"381",381,"5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought","eng","french",1.994791667,"o","bilabial",1
"382",382,"5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought","eng","french",1.994791667,"schwa","fricative",1
"383",383,"5e27868c5cbbcc0b3599574b","stim/pif_f.wav","fin","span","french",1.921875,"i","bilabial",0
"384",384,"5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin","span","french",2.453125,"i","fricative",0
"385",385,"5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fool","eng","french",2.458333333,"y","fricative",1
"386",386,"5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought","eng","french",1.994791667,"o","bilabial",1
"387",387,"5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought","eng","french",1.5625,"schwa","fricative",1
"388",388,"5e27868c5cbbcc0b3599574b","stim/fif_f.wav","fin","span","french",2.333333333,"i","fricative",0
"389",389,"5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought","eng","french",1.786458333,"o","fricative",1
"390",390,"5e27868c5cbbcc0b3599574b","stim/pif_f.wav","feel","eng","french",2.322916667,"i","bilabial",1
"391",391,"5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","su","span","french",2.395833333,"y","bilabial",0
"392",392,"5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought","eng","french",1.6875,"schwa","bilabial",1
"393",393,"5e27868c5cbbcc0b3599574b","stim/pof_f.wav","fought","eng","french",1.817708333,"o","bilabial",1
"394",394,"5e27868c5cbbcc0b3599574b","stim/p_schwa_f.wav","fought","eng","french",1.9375,"schwa","bilabial",1
"395",395,"5e27868c5cbbcc0b3599574b","stim/fif_f.wav","feel","eng","french",2.244791667,"i","fricative",1
"396",396,"5e27868c5cbbcc0b3599574b","stim/peuf_f.wav","fought","eng","french",1.817708333,"y","bilabial",1
"397",397,"5e27868c5cbbcc0b3599574b","stim/fof_f.wav","fought","eng","french",1.786458333,"o","fricative",1
"398",398,"5e27868c5cbbcc0b3599574b","stim/pif_f.wav","feel","eng","french",2.130208333,"i","bilabial",1
"399",399,"5e27868c5cbbcc0b3599574b","stim/f_schwa_f.wav","fought","eng","french",1.703125,"schwa","fricative",1
"400",400,"5e27868c5cbbcc0b3599574b","stim/feuf_f.wav","fought","eng","french",1.697916667,"y","fricative",1
"401",401,"5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun","eng","french",4.911458333,"o","fricative",1
"402",402,"5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su","span","french",3.973958333,"y","bilabial",0
"403",403,"5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun","eng","french",4.927083333,"schwa","bilabial",1
"404",404,"5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun","eng","french",3.8125,"o","bilabial",1
"405",405,"5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin","span","french",4.494791667,"i","fricative",0
"406",406,"5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun","eng","french",3.932291667,"schwa","fricative",1
"407",407,"5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin","span","french",3.994791667,"i","bilabial",0
"408",408,"5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su","span","french",3.005208333,"y","fricative",0
"409",409,"5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin","span","french",3.109375,"i","bilabial",0
"410",410,"5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun","eng","french",3.09375,"schwa","fricative",1
"411",411,"5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin","span","french",4.479166667,"i","fricative",0
"412",412,"5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su","span","french",2.989583333,"y","bilabial",0
"413",413,"5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun","eng","french",3.098958333,"schwa","bilabial",1
"414",414,"5ef9df1812148a78af8e76dc","stim/feuf_f.wav","su","span","french",3.208333333,"y","fricative",0
"415",415,"5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun","eng","french",3.583333333,"o","bilabial",1
"416",416,"5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun","eng","french",4.270833333,"o","fricative",1
"417",417,"5ef9df1812148a78af8e76dc","stim/pof_f.wav","fun","eng","french",4.291666667,"o","bilabial",1
"418",418,"5ef9df1812148a78af8e76dc","stim/pif_f.wav","fin","span","french",4.364583333,"i","bilabial",0
"419",419,"5ef9df1812148a78af8e76dc","stim/peuf_f.wav","su","span","french",3.109375,"y","bilabial",0
"420",420,"5ef9df1812148a78af8e76dc","stim/fif_f.wav","fin","span","french",3.734375,"i","fricative",0
"421",421,"5ef9df1812148a78af8e76dc","stim/p_schwa_f.wav","fun","eng","french",3.177083333,"schwa","bilabial",1
"422",422,"5ef9df1812148a78af8e76dc","stim/fof_f.wav","fun","eng","french",3.791666667,"o","fricative",1
"423",423,"5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun","eng","french",3.703125,"schwa","fricative",1
"424",424,"5ef9df1812148a78af8e76dc","stim/feuf_f.wav","fool","eng","french",3.145833333,"y","fricative",1
"425",425,"5ef9df1812148a78af8e76dc","stim/f_schwa_f.wav","fun","eng","french",3.729166667,"schwa","fricative",1
