"","check.keys","choice","language_chosen","rating","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"2025","2","su","span","2.984375","stim/feuf_g.wav","6143e5216e8e8ce178579b29","fricative","German","y","Spanish_mono",0,6
"2026",NA,"fin","span","2.005208333","stim/fief_g.wav","6143e5216e8e8ce178579b29","fricative","German","i","Spanish_mono",0,1
"2027",NA,"son","span","1.020833333","stim/f_schwa_g.wav","6143e5216e8e8ce178579b29","fricative","German","schwa","Spanish_mono",0,5
"2028",NA,"su","span","1","stim/peuf_g.wav","6143e5216e8e8ce178579b29","bilabial","German","y","Spanish_mono",0,6
"2029",NA,"son","span","2.989583333","stim/p_schwa_g.wav","6143e5216e8e8ce178579b29","bilabial","German","schwa","Spanish_mono",0,5
"2030",NA,"su","span","3.979166667","stim/fof_g.wav","6143e5216e8e8ce178579b29","fricative","German","o","Spanish_mono",0,6
"2031",NA,"fin","span","3.953125","stim/pief_g.wav","6143e5216e8e8ce178579b29","bilabial","German","i","Spanish_mono",0,1
"2032",NA,"su","span","2.96875","stim/pof_g.wav","6143e5216e8e8ce178579b29","bilabial","German","o","Spanish_mono",0,6
"2033",NA,"fin","span","4.973958333","stim/fief_g.wav","6143e5216e8e8ce178579b29","fricative","German","i","Spanish_mono",0,1
"2034",NA,"fin","span","4.979166667","stim/pief_g.wav","6143e5216e8e8ce178579b29","bilabial","German","i","Spanish_mono",0,1
"2035",NA,"su","span","2.994791667","stim/feuf_g.wav","6143e5216e8e8ce178579b29","fricative","German","y","Spanish_mono",0,6
"2036",NA,"son","span","4.026041667","stim/f_schwa_g.wav","6143e5216e8e8ce178579b29","fricative","German","schwa","Spanish_mono",0,5
"2037",NA,"su","span","3.979166667","stim/peuf_g.wav","6143e5216e8e8ce178579b29","bilabial","German","y","Spanish_mono",0,6
"2038",NA,"su","span","3.989583333","stim/fof_g.wav","6143e5216e8e8ce178579b29","fricative","German","o","Spanish_mono",0,6
"2039",NA,"su","span","3.020833333","stim/pof_g.wav","6143e5216e8e8ce178579b29","bilabial","German","o","Spanish_mono",0,6
"2040",NA,"son","span","4.984375","stim/p_schwa_g.wav","6143e5216e8e8ce178579b29","bilabial","German","schwa","Spanish_mono",0,5
"2041",NA,"fin","span","4.994791667","stim/fief_g.wav","6143e5216e8e8ce178579b29","fricative","German","i","Spanish_mono",0,1
"2042",NA,"su","span","3.994791667","stim/pof_g.wav","6143e5216e8e8ce178579b29","bilabial","German","o","Spanish_mono",0,6
"2043",NA,"son","span","4.020833333","stim/f_schwa_g.wav","6143e5216e8e8ce178579b29","fricative","German","schwa","Spanish_mono",0,5
"2044",NA,"su","span","3.994791667","stim/feuf_g.wav","6143e5216e8e8ce178579b29","fricative","German","y","Spanish_mono",0,6
"2045",NA,"son","span","4.984375","stim/p_schwa_g.wav","6143e5216e8e8ce178579b29","bilabial","German","schwa","Spanish_mono",0,5
"2046",NA,"su","span","4.020833333","stim/fof_g.wav","6143e5216e8e8ce178579b29","fricative","German","o","Spanish_mono",0,6
"2047",NA,"fin","span","4.994791667","stim/pief_g.wav","6143e5216e8e8ce178579b29","bilabial","German","i","Spanish_mono",0,1
"2048",NA,"su","span","4.984375","stim/peuf_g.wav","6143e5216e8e8ce178579b29","bilabial","German","y","Spanish_mono",0,6
"2049","2","fin","span","4.979166667","stim/feuf_g.wav","6154b09dd8e1a858a87b110a","fricative","German","y","Spanish_mono",0,1
"2050",NA,"son","span","3.020833333","stim/f_schwa_g.wav","6154b09dd8e1a858a87b110a","fricative","German","schwa","Spanish_mono",0,5
"2051",NA,"son","span","2.994791667","stim/fof_g.wav","6154b09dd8e1a858a87b110a","fricative","German","o","Spanish_mono",0,5
"2052",NA,"fin","span","4.963541667","stim/fief_g.wav","6154b09dd8e1a858a87b110a","fricative","German","i","Spanish_mono",0,1
"2053",NA,"fin","span","3.989583333","stim/p_schwa_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","schwa","Spanish_mono",0,1
"2054",NA,"su","span","4.984375","stim/peuf_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","y","Spanish_mono",0,6
"2055",NA,"fin","span","5","stim/pief_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","i","Spanish_mono",0,1
"2056",NA,"son","span","4.979166667","stim/pof_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","o","Spanish_mono",0,5
"2057",NA,"fin","span","4.994791667","stim/fief_g.wav","6154b09dd8e1a858a87b110a","fricative","German","i","Spanish_mono",0,1
"2058",NA,"su","span","3.994791667","stim/peuf_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","y","Spanish_mono",0,6
"2059",NA,"son","span","5","stim/pof_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","o","Spanish_mono",0,5
"2060",NA,"son","span","5","stim/fof_g.wav","6154b09dd8e1a858a87b110a","fricative","German","o","Spanish_mono",0,5
"2061",NA,"fin","span","1","stim/p_schwa_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","schwa","Spanish_mono",0,1
"2062",NA,"son","span","2.984375","stim/f_schwa_g.wav","6154b09dd8e1a858a87b110a","fricative","German","schwa","Spanish_mono",0,5
"2063",NA,"fin","span","5","stim/pief_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","i","Spanish_mono",0,1
"2064",NA,"su","span","4.03125","stim/feuf_g.wav","6154b09dd8e1a858a87b110a","fricative","German","y","Spanish_mono",0,6
"2065",NA,"fin","span","5","stim/fief_g.wav","6154b09dd8e1a858a87b110a","fricative","German","i","Spanish_mono",0,1
"2066",NA,"son","span","5","stim/pof_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","o","Spanish_mono",0,5
"2067",NA,"son","span","3.015625","stim/p_schwa_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","schwa","Spanish_mono",0,5
"2068",NA,"su","span","4.015625","stim/feuf_g.wav","6154b09dd8e1a858a87b110a","fricative","German","y","Spanish_mono",0,6
"2069",NA,"son","span","2.020833333","stim/f_schwa_g.wav","6154b09dd8e1a858a87b110a","fricative","German","schwa","Spanish_mono",0,5
"2070",NA,"su","span","3.96875","stim/peuf_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","y","Spanish_mono",0,6
"2071",NA,"fin","span","4.984375","stim/pief_g.wav","6154b09dd8e1a858a87b110a","bilabial","German","i","Spanish_mono",0,1
"2072",NA,"son","span","5","stim/fof_g.wav","6154b09dd8e1a858a87b110a","fricative","German","o","Spanish_mono",0,5
"2073","2","su","span","3.604166667","stim/peuf_g.wav","615cb5f95658bd64d631da08","bilabial","German","y","Spanish_mono",0,6
"2074",NA,"son","span","2.671875","stim/f_schwa_g.wav","615cb5f95658bd64d631da08","fricative","German","schwa","Spanish_mono",0,5
"2075",NA,"son","span","2.880208333","stim/p_schwa_g.wav","615cb5f95658bd64d631da08","bilabial","German","schwa","Spanish_mono",0,5
"2076",NA,"su","span","3.505208333","stim/feuf_g.wav","615cb5f95658bd64d631da08","fricative","German","y","Spanish_mono",0,6
"2077",NA,"su","span","3.505208333","stim/fief_g.wav","615cb5f95658bd64d631da08","fricative","German","i","Spanish_mono",0,6
"2078",NA,"su","span","4.182291667","stim/pof_g.wav","615cb5f95658bd64d631da08","bilabial","German","o","Spanish_mono",0,6
"2079",NA,"fin","span","4.375","stim/pief_g.wav","615cb5f95658bd64d631da08","bilabial","German","i","Spanish_mono",0,1
"2080",NA,"su","span","3.489583333","stim/fof_g.wav","615cb5f95658bd64d631da08","fricative","German","o","Spanish_mono",0,6
"2081",NA,"fin","span","3.770833333","stim/feuf_g.wav","615cb5f95658bd64d631da08","fricative","German","y","Spanish_mono",0,1
"2082",NA,"su","span","4.15625","stim/fief_g.wav","615cb5f95658bd64d631da08","fricative","German","i","Spanish_mono",0,6
"2083",NA,"su","span","4.010416667","stim/peuf_g.wav","615cb5f95658bd64d631da08","bilabial","German","y","Spanish_mono",0,6
"2084",NA,"son","span","3.09375","stim/p_schwa_g.wav","615cb5f95658bd64d631da08","bilabial","German","schwa","Spanish_mono",0,5
"2085",NA,"su","span","3.755208333","stim/fof_g.wav","615cb5f95658bd64d631da08","fricative","German","o","Spanish_mono",0,6
"2086",NA,"son","span","2.270833333","stim/f_schwa_g.wav","615cb5f95658bd64d631da08","fricative","German","schwa","Spanish_mono",0,5
"2087",NA,"su","span","4.276041667","stim/pof_g.wav","615cb5f95658bd64d631da08","bilabial","German","o","Spanish_mono",0,6
"2088",NA,"fin","span","4.223958333","stim/pief_g.wav","615cb5f95658bd64d631da08","bilabial","German","i","Spanish_mono",0,1
"2089",NA,"son","span","2.510416667","stim/f_schwa_g.wav","615cb5f95658bd64d631da08","fricative","German","schwa","Spanish_mono",0,5
"2090",NA,"su","span","3.609375","stim/fief_g.wav","615cb5f95658bd64d631da08","fricative","German","i","Spanish_mono",0,6
"2091",NA,"fin","span","3.869791667","stim/peuf_g.wav","615cb5f95658bd64d631da08","bilabial","German","y","Spanish_mono",0,1
"2092",NA,"su","span","3.822916667","stim/feuf_g.wav","615cb5f95658bd64d631da08","fricative","German","y","Spanish_mono",0,6
"2093",NA,"son","span","2.291666667","stim/p_schwa_g.wav","615cb5f95658bd64d631da08","bilabial","German","schwa","Spanish_mono",0,5
"2094",NA,"fin","span","4.25","stim/pief_g.wav","615cb5f95658bd64d631da08","bilabial","German","i","Spanish_mono",0,1
"2095",NA,"su","span","3.932291667","stim/fof_g.wav","615cb5f95658bd64d631da08","fricative","German","o","Spanish_mono",0,6
"2096",NA,"su","span","3.661458333","stim/pof_g.wav","615cb5f95658bd64d631da08","bilabial","German","o","Spanish_mono",0,6
"2097","2","son","span","2.880208333","stim/f_schwa_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","schwa","Spanish_mono",0,5
"2098",NA,"su","span","4.026041667","stim/fief_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","i","Spanish_mono",0,6
"2099",NA,"su","span","3.973958333","stim/pof_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","o","Spanish_mono",0,6
"2100",NA,"su","span","4.03125","stim/peuf_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","y","Spanish_mono",0,6
"2101",NA,"son","span","4.979166667","stim/fof_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","o","Spanish_mono",0,5
"2102",NA,"fin","span","4.036458333","stim/p_schwa_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","schwa","Spanish_mono",0,1
"2103",NA,"su","span","3.942708333","stim/feuf_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","y","Spanish_mono",0,6
"2104",NA,"fin","span","4.9375","stim/pief_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","i","Spanish_mono",0,1
"2105",NA,"su","span","3.96875","stim/fof_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","o","Spanish_mono",0,6
"2106",NA,"fin","span","2.973958333","stim/pief_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","i","Spanish_mono",0,1
"2107",NA,"su","span","1.046875","stim/p_schwa_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","schwa","Spanish_mono",0,6
"2108",NA,"fin","span","2","stim/f_schwa_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","schwa","Spanish_mono",0,1
"2109",NA,"su","span","3.03125","stim/peuf_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","y","Spanish_mono",0,6
"2110",NA,"son","span","3.963541667","stim/pof_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","o","Spanish_mono",0,5
"2111",NA,"fin","span","3.963541667","stim/fief_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","i","Spanish_mono",0,1
"2112",NA,"su","span","4.911458333","stim/feuf_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","y","Spanish_mono",0,6
"2113",NA,"fin","span","1.916666667","stim/p_schwa_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","schwa","Spanish_mono",0,1
"2114",NA,"son","span","4.994791667","stim/fof_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","o","Spanish_mono",0,5
"2115",NA,"su","span","3.0625","stim/feuf_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","y","Spanish_mono",0,6
"2116",NA,"fin","span","4.916666667","stim/fief_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","i","Spanish_mono",0,1
"2117",NA,"son","span","4.953125","stim/pof_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","o","Spanish_mono",0,5
"2118",NA,"su","span","4.010416667","stim/peuf_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","y","Spanish_mono",0,6
"2119",NA,"son","span","1.083333333","stim/f_schwa_g.wav","6161425f649f50a9d8dc0fbb","fricative","German","schwa","Spanish_mono",0,5
"2120",NA,"fin","span","4.942708333","stim/pief_g.wav","6161425f649f50a9d8dc0fbb","bilabial","German","i","Spanish_mono",0,1
"2121","2","son","span","1.525925926","stim/p_schwa_g.wav","61621d61b0eedb6e196e0950","bilabial","German","schwa","Spanish_mono",0,5
"2122",NA,"fin","span","4.255555556","stim/pief_g.wav","61621d61b0eedb6e196e0950","bilabial","German","i","Spanish_mono",0,1
"2123",NA,"son","span","1.659259259","stim/f_schwa_g.wav","61621d61b0eedb6e196e0950","fricative","German","schwa","Spanish_mono",0,5
"2124",NA,"su","span","3.844444444","stim/fof_g.wav","61621d61b0eedb6e196e0950","fricative","German","o","Spanish_mono",0,6
"2125",NA,"su","span","2.403703704","stim/peuf_g.wav","61621d61b0eedb6e196e0950","bilabial","German","y","Spanish_mono",0,6
"2126",NA,"fin","span","3.848148148","stim/fief_g.wav","61621d61b0eedb6e196e0950","fricative","German","i","Spanish_mono",0,1
"2127",NA,"fin","span","1.622222222","stim/feuf_g.wav","61621d61b0eedb6e196e0950","fricative","German","y","Spanish_mono",0,1
"2128",NA,"su","span","2.648148148","stim/pof_g.wav","61621d61b0eedb6e196e0950","bilabial","German","o","Spanish_mono",0,6
"2129",NA,"son","span","1.585185185","stim/p_schwa_g.wav","61621d61b0eedb6e196e0950","bilabial","German","schwa","Spanish_mono",0,5
"2130",NA,"su","span","3.492592593","stim/fof_g.wav","61621d61b0eedb6e196e0950","fricative","German","o","Spanish_mono",0,6
"2131",NA,"su","span","3.325925926","stim/pof_g.wav","61621d61b0eedb6e196e0950","bilabial","German","o","Spanish_mono",0,6
"2132",NA,"su","span","2.792592593","stim/feuf_g.wav","61621d61b0eedb6e196e0950","fricative","German","y","Spanish_mono",0,6
"2133",NA,"son","span","1.722222222","stim/f_schwa_g.wav","61621d61b0eedb6e196e0950","fricative","German","schwa","Spanish_mono",0,5
"2134",NA,"fin","span","4.177777778","stim/pief_g.wav","61621d61b0eedb6e196e0950","bilabial","German","i","Spanish_mono",0,1
"2135",NA,"fin","span","4.292592593","stim/fief_g.wav","61621d61b0eedb6e196e0950","fricative","German","i","Spanish_mono",0,1
"2136",NA,"su","span","3.337037037","stim/peuf_g.wav","61621d61b0eedb6e196e0950","bilabial","German","y","Spanish_mono",0,6
"2137",NA,"son","span","2.022222222","stim/fof_g.wav","61621d61b0eedb6e196e0950","fricative","German","o","Spanish_mono",0,5
"2138",NA,"fin","span","4.603703704","stim/fief_g.wav","61621d61b0eedb6e196e0950","fricative","German","i","Spanish_mono",0,1
"2139",NA,"su","span","2.814814815","stim/peuf_g.wav","61621d61b0eedb6e196e0950","bilabial","German","y","Spanish_mono",0,6
"2140",NA,"fin","span","4.485185185","stim/pief_g.wav","61621d61b0eedb6e196e0950","bilabial","German","i","Spanish_mono",0,1
"2141",NA,"su","span","3.185185185","stim/feuf_g.wav","61621d61b0eedb6e196e0950","fricative","German","y","Spanish_mono",0,6
"2142",NA,"son","span","1.737037037","stim/pof_g.wav","61621d61b0eedb6e196e0950","bilabial","German","o","Spanish_mono",0,5
"2143",NA,"son","span","1.755555556","stim/f_schwa_g.wav","61621d61b0eedb6e196e0950","fricative","German","schwa","Spanish_mono",0,5
"2144",NA,"son","span","1.548148148","stim/p_schwa_g.wav","61621d61b0eedb6e196e0950","bilabial","German","schwa","Spanish_mono",0,5
